s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
34.826900,268.430100,670.427000,0.000000,-2.376337,0.000000,-0.157100,0.004426,0.000000,0.000000,-7.794792,7.791248,0.000000,-0.000692,0.004371
35.079671,268.247800,670.251900,0.000000,-2.375218,0.000000,-0.157100,0.002172,0.000000,0.000000,-7.794893,7.791248,0.000000,-0.000340,0.002145
35.332436,268.065700,670.076600,0.000000,-2.374669,0.000000,-0.157100,0.002255,0.000000,0.000000,-7.794994,7.791349,0.000000,-0.000353,0.002228
35.585058,267.883800,669.901300,0.000000,-2.374100,0.000000,-0.157100,0.002213,0.000000,0.000000,-7.794994,7.791451,0.000000,-0.000346,0.002186
35.837819,267.701900,669.725800,0.000000,-2.373540,0.000000,-0.157100,0.003302,0.000000,0.000000,-7.795095,7.791552,0.000000,-0.000517,0.003261
36.090577,267.520100,669.550200,0.000000,-2.372706,0.000000,-0.157100,0.002215,0.000000,0.000000,-7.795095,7.791552,0.000000,-0.000346,0.002187
36.343260,267.338500,669.374500,0.000000,-2.372146,0.000000,-0.157100,0.002215,0.000000,0.000000,-7.795197,7.791552,0.000000,-0.000347,0.002187
36.595942,267.157000,669.198700,0.000000,-2.371587,0.000000,-0.157100,0.001091,0.000000,0.000000,-7.795095,7.791552,0.000000,-0.000171,0.001077
36.848621,266.975600,669.022800,0.000000,-2.371311,0.000000,-0.157100,0.002216,0.000000,0.000000,-7.795095,7.791552,0.000000,-0.000347,0.002189
37.101228,266.794300,668.846900,0.000000,-2.370751,0.000000,-0.157100,0.003339,0.000000,0.000000,-7.794893,7.791552,0.000000,-0.000522,0.003298
37.353834,266.613100,668.670900,0.000000,-2.369908,0.000000,-0.157100,0.001093,0.000000,0.000000,-7.794690,7.791552,0.000000,-0.000171,0.001079
37.606507,266.432000,668.494700,0.000000,-2.369632,0.000000,-0.157100,0.001123,0.000000,0.000000,-7.794387,7.791451,0.000000,-0.000176,0.001109
37.859108,266.251000,668.318500,0.000000,-2.369348,0.000000,-0.157100,0.003336,0.000000,0.000000,-7.793982,7.791349,0.000000,-0.000522,0.003295
38.111779,266.070000,668.142200,0.000000,-2.368505,0.000000,-0.157100,0.001094,0.000000,0.000000,-7.793475,7.791147,0.000000,-0.000171,0.001080
