s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
12.870356,3.555446,8.132028,-0.190658,2.008237,0.040564,-0.000386,-0.606654,-0.207358,0.002489,-0.500000,0.500000,0.027091,-0.207124,-0.606235
12.972601,3.514006,8.225409,-0.194777,1.946210,0.019362,-0.000132,-0.987449,0.449990,-0.007806,-0.500000,0.500000,0.011312,0.450120,-0.987204
13.076463,3.477289,8.322544,-0.196778,1.843651,0.066099,-0.000943,-0.372506,-0.754809,0.009435,-0.500000,0.500000,0.034040,-0.754459,-0.372403
13.177620,3.453068,8.420535,-0.203378,1.805970,-0.010255,0.000012,-0.535664,-0.044848,0.001138,-0.500000,0.500000,-0.004355,-0.044854,-0.535636
13.283621,3.428608,8.523670,-0.202292,1.749189,-0.015009,0.000132,-0.586156,0.571471,-0.004127,-0.500000,0.500000,-0.012924,0.571393,-0.586166
13.388531,3.411904,8.627230,-0.200730,1.687695,0.044944,-0.000301,-0.657947,-0.438001,0.003030,-0.500000,0.500000,0.032591,-0.437804,-0.657414
13.500117,3.400440,8.738114,-0.205712,1.614278,-0.003930,0.000037,-0.552629,0.258313,-0.001936,-0.500000,0.500000,-0.004108,0.258292,-0.552635
13.610873,3.397861,8.848839,-0.205281,1.553070,0.024680,-0.000177,0.210391,0.100454,0.003715,-0.500000,0.500000,-0.001477,0.100417,0.210344
13.718959,3.401263,8.956837,-0.207966,1.575810,0.035537,0.000224,-0.377015,-0.288024,-0.002516,-0.500000,0.500000,0.010879,-0.288108,-0.376712
13.825668,3.399430,9.063462,-0.211780,1.535580,0.004802,-0.000044,-0.810191,0.140442,-0.001853,-0.500000,0.500000,0.002038,0.140477,-0.810175
13.930996,3.404971,9.168644,-0.212290,1.450243,0.019595,-0.000239,0.224310,-0.059007,0.003339,-0.500000,0.500000,-0.001056,-0.059061,0.224253
14.032024,3.419417,9.268614,-0.214289,1.472905,0.013634,0.000098,0.839971,0.306327,0.004037,-0.500000,0.500000,-0.007414,0.306409,0.839862
14.136539,3.428070,9.372760,-0.215704,1.560694,0.045649,0.000520,0.176044,0.191703,-0.005556,-0.500000,0.500000,-0.013589,0.191795,0.175761
14.242181,3.426551,9.478284,-0.220465,1.579292,0.065901,-0.000067,0.299896,-0.663489,0.000634,-0.500000,0.500000,-0.019115,-0.663509,0.299201
14.342444,3.425905,9.578328,-0.227061,1.609360,-0.000622,-0.000003,0.127272,-0.352904,-0.000221,-0.500000,0.500000,-0.000142,-0.352904,0.127271
14.452864,3.420551,9.688617,-0.226992,1.623414,-0.039590,-0.000028,0.085243,0.427524,0.000338,-0.500000,0.500000,0.003712,0.427522,0.085188
14.560804,3.414729,9.796316,-0.222717,1.632615,0.006558,0.000009,0.700819,0.525918,0.006995,-0.500000,0.500000,0.002399,0.525924,0.700799
14.663762,3.408093,9.899057,-0.223393,1.704769,0.060705,0.000729,0.240180,-0.543925,-0.006948,-0.500000,0.500000,-0.021519,-0.543750,0.240134
14.768470,3.391794,10.002289,-0.229806,1.729918,0.003751,0.000002,-0.302509,0.005956,-0.000246,-0.500000,0.500000,0.000888,0.005955,-0.302507
14.876124,3.374648,10.108569,-0.230210,1.697352,0.004393,-0.000025,0.043834,-0.655651,-0.001380,-0.500000,0.500000,-0.001573,-0.655653,0.043818
14.976593,3.363137,10.208375,-0.230649,1.701756,-0.061480,-0.000164,0.522084,0.777856,0.003090,-0.500000,0.500000,0.035168,0.777770,0.521225
15.080489,3.349056,10.311114,-0.224251,1.755998,0.019336,0.000157,0.343537,-0.196308,-0.001515,-0.500000,0.500000,-0.008157,-0.196254,0.343504
15.189496,3.327312,10.417910,-0.226372,1.793446,-0.002063,-0.000008,0.411946,0.433326,0.002631,-0.500000,0.500000,0.003481,0.433323,0.411948
15.295344,3.303179,10.520969,-0.226153,1.837049,0.043803,0.000271,0.382822,0.118063,-0.000024,-0.500000,0.500000,-0.016788,0.118167,0.382423
15.401014,3.274179,10.622476,-0.230801,1.877503,0.056279,0.000268,1.945677,-0.288032,0.006349,-0.500000,0.500000,-0.103094,-0.287511,1.942674
15.508443,3.240843,10.724421,-0.236864,2.086523,0.025336,0.000950,0.746299,-0.086281,-0.008916,-0.500000,0.500000,-0.027823,-0.085572,0.746141
15.611711,3.184078,10.810647,-0.239521,2.163592,0.016426,0.000030,2.058221,-0.419707,-0.009718,-0.500000,0.500000,-0.043526,-0.419646,2.057956
15.712921,3.127242,10.894376,-0.241185,2.371905,-0.026052,-0.000954,1.041470,0.161803,0.008872,-0.500000,0.500000,0.036002,0.160809,1.041271
15.813744,3.050318,10.959499,-0.238534,2.476909,-0.009739,-0.000060,1.022687,0.166900,0.001836,-0.500000,0.500000,0.011795,0.166839,1.022648
15.920739,2.965314,11.024469,-0.237490,2.586331,0.008119,0.000137,0.626215,0.564770,0.002248,-0.500000,0.500000,-0.002836,0.564856,0.626117
16.025305,2.874704,11.076652,-0.238342,2.651812,0.067174,0.000372,2.321932,-0.807742,-0.009997,-0.500000,0.500000,-0.165854,-0.806880,2.316995
16.128894,2.782972,11.124270,-0.245304,2.892339,-0.016499,-0.000664,1.507160,-0.033745,0.004233,-0.500000,0.500000,0.029099,-0.034745,1.506933
16.229081,2.684270,11.141378,-0.243653,3.043338,-0.019880,-0.000240,1.093663,0.412389,0.005576,-0.500000,0.500000,0.027317,0.412127,1.093546
16.332054,2.581601,11.149017,-0.241606,-3.127230,0.022585,0.000335,0.366799,-0.003771,-0.002980,-0.500000,0.500000,-0.011263,-0.003648,0.366707
16.434622,2.479159,11.144507,-0.243920,-3.089608,0.022198,0.000029,0.708085,-0.924816,-0.008896,-0.500000,0.500000,-0.024612,-0.924796,0.707937
16.540319,2.373645,11.138741,-0.246266,-3.014765,-0.075553,-0.000911,0.145640,1.050733,0.008149,-0.500000,0.500000,0.019142,1.050600,0.146182
16.645600,2.269858,11.122946,-0.238330,-2.999432,0.035070,-0.000053,0.408295,-0.068328,0.002557,-0.500000,0.500000,-0.011759,-0.068349,0.408040
16.746496,2.170000,11.108963,-0.241868,-2.958237,0.028176,0.000205,0.404358,-0.590545,-0.003424,-0.500000,0.500000,-0.014816,-0.590462,0.404319
16.849170,2.069370,11.088780,-0.244758,-2.916720,-0.032458,-0.000147,1.426411,0.364824,0.002404,-0.500000,0.500000,0.048694,0.364615,1.425714
16.950271,1.971075,11.065354,-0.241479,-2.772509,0.004426,0.000096,0.402992,-0.352539,-0.000793,-0.500000,0.500000,-0.002576,-0.352501,0.403022
17.054153,1.875951,11.023609,-0.241936,-2.730645,-0.032196,0.000014,1.642513,0.133139,-0.005061,-0.500000,0.500000,0.047813,0.133162,1.641660
17.158956,1.779887,10.981847,-0.238562,-2.558504,-0.018243,-0.000517,1.202845,0.274382,0.006045,-0.500000,0.500000,0.027988,0.273761,1.202787
17.260633,1.698505,10.920922,-0.236730,-2.436202,0.009655,0.000098,0.389143,-0.278725,-0.001538,-0.500000,0.500000,-0.005296,-0.278687,0.389152
17.364018,1.621206,10.852276,-0.237724,-2.395971,-0.019161,-0.000061,1.497943,-0.441966,-0.014414,-0.500000,0.500000,0.014286,-0.442058,1.497641
