%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1774712715571249485,8950,1774712715571249485,map,166,16.625000965741226,-2.5196858488563123e-16,0.00900060510614034,0.0,0.0,0.034586616030085095,0.999401704016752,7.415170398376111,0.04395394505474892,0.00019238714747109388,0.0,0.0,0.0
1774712715591246604,8951,1774712715591246604,map,168,16.77330781516511,-0.0003048357217068289,0.009004508027265642,0.0,0.0,0.028695559606043315,0.9995881976388556,7.459608673904862,0.12626492757946073,0.0001992140090009774,0.0,0.0,0.0
1774712715611269235,8952,1774712715611269235,map,169,16.9225204111111,2.7863995832877464e-16,0.009008247164006168,0.0,0.0,0.01749995987722026,0.9998468639768271,7.548234556096973,0.04035977628762755,0.0001902222282295673,0.0,0.0,0.0
1774712715631240367,8953,1774712715631240367,map,171,17.073487971310623,-0.00027286376138513195,0.009011800327652957,0.0,0.0,0.012184562913362037,0.9999257654579216,7.589699823283979,0.11575448787472843,0.00016513564500842553,0.0,0.0,0.0
1774712715651246547,8954,1774712715651246547,map,172,17.225298873499884,-3.950595547311947e-16,0.009012824598736183,0.0,0.0,0.002097779876075207,0.999997799657375,7.671555593812503,0.03688012864036279,-8.202806455644085e-05,0.0,0.0,0.0
1774712715671249151,8955,1774712715671249151,map,174,17.378732147352455,-0.00019745858734728574,0.009010280277410828,0.0,0.0,-0.0026805515395616117,0.9999964073152682,7.70970401159101,0.10551043285710557,-0.0001715659262398599,0.0,0.0,0.0
1774712715691247701,8956,1774712715691247701,map,175,17.532940290101,-9.085614205428527e-17,0.009005533613214555,0.0,0.0,-0.011732126224597971,0.99993117623877,7.784350858525424,0.033577094072269276,-0.0002951200021842802,0.0,0.0,0.0
1774712715711251258,8957,1774712715711251258,map,177,17.688628758003752,-9.65601849635378e-05,0.008999332992074836,0.0,0.0,-0.016018524129927037,0.99987169521129,7.818967127412699,0.09576712248648683,-0.00032292457372564906,0.0,0.0,0.0
1774712715731257438,8958,1774712715731257438,map,178,17.84501985922743,-3.3219954564955856e-16,0.008993818003160518,0.0,0.0,-0.0241121429236585,0.9997092600169457,7.886010563788403,0.03032211210057839,-0.00023429818016960268,0.0,0.0,0.0
1774712715751252174,8959,1774712715751252174,map,180,18.002740928986455,2.2898349882893854e-16,0.008989768354804528,0.0,0.0,-0.03160508917360987,0.9995004343862629,7.947401804391786,0.02827173717608722,-0.0001217482609969035,0.0,0.0,0.0
1774712715771263122,8960,1774712715771263122,map,182,18.161690593268972,-0.00025856564977372494,0.00898816920053906,0.0,0.0,-0.0351370116315183,0.9993825045564919,7.975835595467944,0.08029170705271849,-1.3111772228329163e-05,0.0,0.0,0.0
1774712715791314125,8961,1774712715791314125,map,183,18.32121485368274,1.205632815803881e-16,0.008989592507051534,0.0,0.0,-0.041781985457647455,0.9991267515641932,8.029682917456132,0.02523189892845057,0.00014315788633424651,0.0,0.0,0.0
1774712715811265468,8962,1774712715811265468,map,185,18.48180943952879,-0.00010991649912615213,0.008992990303674508,0.0,0.0,-0.04489935451053694,0.9989915154617366,8.05408216343233,0.07141935264494603,0.00019660940345832376,0.0,0.0,0.0
1774712715831274747,8963,1774712715831274747,map,186,18.642897341192935,1.474514954580286e-16,0.008999026683855257,0.0,0.0,-0.05074721912107905,0.9987115297980079,8.09975013226307,0.02232507012707108,0.0003721472105406672,0.0,0.0,0.0
1774712715851262807,8964,1774712715851262807,map,188,18.80489281088015,-4.4354710876381986e-16,0.00900644995758248,0.0,0.0,-0.05608242234513227,0.9984261424381385,8.139648756712337,0.020427703588552948,0.0003236226810573975,0.0,0.0,0.0
1774712715871240615,8965,1774712715871240615,map,190,18.967686539408593,-0.00015230945420569974,0.00901231157247734,0.0,0.0,-0.05856860721243057,0.9982833857423432,8.157329338802043,0.05727303282683449,0.00025005808133814596,0.0,0.0,0.0
1774712715891258478,8966,1774712715891258478,map,191,19.13083696934389,1.704365815147213e-16,0.009015608373200432,0.0,0.0,-0.06318725715781631,0.9980016886422949,8.18903971051428,0.017634547100419118,7.60585560780275e-05,0.0,0.0,0.0
1774712715911248207,8967,1774712715911248207,map,193,19.294618099829556,-2.357000910795028e-05,0.009015982513862425,0.0,0.0,-0.0653168555243303,0.9978645741704701,8.202720129220328,0.04901156733757883,-2.3895154185806647e-05,0.0,0.0,0.0
1774712715931251764,8968,1774712715931251764,map,195,19.458675582316936,-0.00014626085983416616,0.009012288456900492,0.0,0.0,-0.06924222390923367,0.9975998769186489,8.225983824103787,0.04364887769760384,-0.0002653259860042118,0.0,0.0,0.0
1774712715951250076,8969,1774712715951250076,map,196,19.62319741783161,1.0321604682062002e-16,0.00900601130122819,0.0,0.0,-0.0727208807185159,0.9973523316799953,8.243643558036132,0.013143009235881742,-0.0003411173609509899,0.0,0.0,0.0
1774712715971254348,8970,1774712715971254348,map,198,19.788070505667715,-3.5404906527098995e-05,0.008999475354058616,0.0,0.0,-0.07429236308441775,0.9972365039384253,8.249874438367796,0.035500245916598505,-0.0003143581693432313,0.0,0.0,0.0
1774712715991249322,8971,1774712715991249322,map,200,19.95306958242036,-0.0001135261965119214,0.008994595485005278,0.0,0.0,-0.07710504693219726,0.9970229745284628,8.258702989503595,0.03017743817360663,-0.00019711342583654269,0.0,0.0,0.0
1774712716011253595,8972,1774712716011253595,map,201,20.118244659864068,4.167673151034279e-16,0.008992091811283937,0.0,0.0,-0.07948369429003894,0.9968361662490018,8.261668884593272,0.008608616597042928,1.0524812794895795e-05,0.0,0.0,0.0
1774712716031255960,8973,1774712716031255960,map,203,20.2834781354321,-2.96764950909645e-05,0.008993656800251645,0.0,0.0,-0.08050365772486465,0.9967543133053992,8.261274952192723,0.021999620663824215,0.0001456009539272641,0.0,0.0,0.0
1774712716051251649,8974,1774712716051251649,map,204,20.448704211962745,-9.454242944073599e-17,0.00899799507717435,0.0,0.0,-0.08222692848632693,0.9966136323729996,8.25534665646329,0.005955932627376814,0.0002396384402862392,0.0,0.0,0.0
1774712716071254730,8975,1774712716071254730,map,206,20.61381117880652,-6.895525817007808e-17,0.009002982492158657,0.0,0.0,-0.08351557762880576,0.9965064717769408,8.243437577286555,0.0041174658358542615,0.00025500702312665713,0.0,0.0,0.0
1774712716091249465,8976,1774712716091249465,map,208,20.778679951993958,-1.4073725041276446e-05,0.009007758607580331,0.0,0.0,-0.08399556591680929,0.9964661283286628,8.234717535710065,0.008507023205637232,0.00022054074644743246,0.0,0.0,0.0
1774712716111256361,8977,1774712716111256361,map,209,20.943374389268623,3.9118014383277e-16,0.009010559093676823,0.0,0.0,-0.08463291288884538,0.9964121988694985,8.213786982286631,0.0014098295526896454,6.787862789021274e-05,0.0,0.0,0.0
1774712716131254673,8978,1774712716131254673,map,211,21.107650130169223,4.371503159461554e-16,0.009010741089060265,0.0,0.0,-0.08482815735390818,0.9963955959958578,8.186856322140823,-0.0003917906765575907,-6.99634709938466e-05,0.0,0.0,0.0
1774712716151252031,8979,1774712716151252031,map,213,21.271387259188,1.389545675872187e-05,0.009009227348643564,0.0,0.0,-0.08476237177281201,0.9964011944650847,8.171846861496894,-0.005182340927325502,-8.30628616703864e-05,0.0,0.0,0.0
1774712716171255350,8980,1774712716171255350,map,214,21.43482423113194,2.8796409701215e-16,0.009007795701744087,0.0,0.0,-0.08428957339323526,0.9964413017419472,8.136007273131995,-0.0031814319823664228,-5.1846103794218796e-05,0.0,0.0,0.0
1774712716191292762,8981,1774712716191292762,map,216,21.597544386474752,3.626990444544802e-06,0.009007036463805133,0.0,0.0,-0.08388131795108082,0.9964757520877212,8.115038194480451,-0.01346520122632322,-2.8449307275462695e-05,0.0,0.0,0.0
1774712716211255788,8982,1774712716211255788,map,218,21.759845413776794,6.600477912871352e-05,0.009006949686608035,0.0,0.0,-0.08272866817872669,0.9965721085106557,8.070293890399869,-0.01893917626152075,4.364430549900691e-06,0.0,0.0,0.0
1774712716231254339,8983,1774712716231254339,map,219,21.921251704792002,2.3418766925686896e-16,0.009007082392965795,0.0,0.0,-0.081116543599676,0.9967046234238316,8.019780521466918,-0.007794812773528337,-8.13294960927629e-07,0.0,0.0,0.0
1774712716251332521,8984,1774712716251332521,map,221,22.08164742047569,4.517149830248054e-05,0.009006779598780412,0.0,0.0,-0.08012691372043101,0.9967846696742675,7.992525199322517,-0.02772855628339488,-2.9099605852917463e-05,0.0,0.0,0.0
1774712716271261453,8985,1774712716271261453,map,222,22.24149888619094,-1.5612511283791264e-17,0.00900478654841164,0.0,0.0,-0.07776274687103453,0.9969718928831802,7.933041719297048,-0.010813635340951588,-0.00016780209162048292,0.0,0.0,0.0
1774712716291254758,8986,1774712716291254758,map,224,22.400159830523762,1.7523517685975605e-06,0.009000816499535621,0.0,0.0,-0.07638031936534159,0.9970787565752509,7.900705517991616,-0.03722003877600133,-0.00021589607199633045,0.0,0.0,0.0
1774712716311259031,8987,1774712716311259031,map,226,22.558175941115678,0.00016172612619318443,0.008997234663713587,0.0,0.0,-0.07318366293833635,0.9973184804659583,7.8317486202297,-0.04387360873966406,-0.00015556267510523003,0.0,0.0,0.0
1774712716331256866,8988,1774712716331256866,map,227,22.71481314880535,-3.13768108717305e-16,0.008994359430359672,0.0,0.0,-0.06938895889062406,0.9975896813740984,7.7565032578895154,-0.01642230354840457,-0.0001116695469483751,0.0,0.0,0.0
1774712716351252794,8989,1774712716351252794,map,229,22.869943809289445,0.0001473644994035828,0.008992627348805439,0.0,0.0,-0.06724912429522657,0.9977362152801337,7.716803884838676,-0.05456590617739909,-5.521510468713634e-05,0.0,0.0,0.0
1774712716371259450,8990,1774712716371259450,map,230,23.024283552581164,4.102621020685149e-16,0.008991891433743213,0.0,0.0,-0.062471338893472596,0.9980467583319215,7.6321841608429555,-0.019989480540970828,-4.203727294747609e-05,0.0,0.0,0.0
1774712716391253948,8991,1774712716391253948,map,232,23.176928000219277,0.00013889848290464133,0.00899110998885793,0.0,0.0,-0.05982752429756513,0.9982087293429287,7.586463053932173,-0.06549019823685676,-3.588233425974228e-05,0.0,0.0,0.0
1774712716411257266,8992,1774712716411257266,map,233,23.328662718745957,7.762887554996212e-17,0.008990941640880594,0.0,0.0,-0.05400046200634621,0.9985409105805837,7.492448644683981,-0.023717262241992887,6.411421341277116e-06,0.0,0.0,0.0
1774712716431267499,8993,1774712716431267499,map,235,23.478512732330817,0.0001554224616605194,0.008991000640533925,0.0,0.0,-0.050808161287888474,0.9987084312984165,7.443280796889321,-0.07705107959718716,-2.5617673818887695e-07,0.0,0.0,0.0
1774712716451255321,8994,1774712716451255321,map,236,23.62738609816599,2.641116492174689e-16,0.008991026313348915,0.0,0.0,-0.04382401263541817,0.9990392664537919,7.340088899452773,-0.02770420814953256,5.507292693515532e-06,0.0,0.0,0.0
1774712716471256732,8995,1774712716471256732,map,238,23.774189448228473,0.00021994654099498248,0.00899098794397766,0.0,0.0,-0.04001684421970899,0.9991990052930875,7.2850330645773305,-0.08940632306519036,-9.266772632567779e-06,0.0,0.0,0.0
1774712716491253852,8996,1774712716491253852,map,239,23.919900540990515,2.0166160408230382e-16,0.008990357156410939,0.0,0.0,-0.03173921154468305,0.9994961843101362,7.173039751586787,-0.03191662725251382,-4.094074272378414e-05,0.0,0.0,0.0
1774712716511254310,8997,1774712716511254310,map,241,24.063363932671045,0.00036368213539580974,0.008989598126842059,0.0,0.0,-0.027252448938120018,0.9996285830381578,7.114341026877304,-0.10258262801347057,-3.3814112177260264e-05,0.0,0.0,0.0
1774712716531258344,8998,1774712716531258344,map,242,24.205664259362216,2.3670843930789776e-16,0.008988815613955476,0.0,0.0,-0.017529707767694414,0.9998463428675325,6.9937220414372065,-0.03643880579702538,-4.5362950731191206e-05,0.0,0.0,0.0
1774712716551256895,8999,1774712716551256895,map,243,24.34554118958686,-1.5319776697220178e-16,0.00898812743167479,0.0,0.0,-0.01227498323130078,0.9999246595552443,6.930619483331542,-0.0379895371657796,-1.1040578612581409e-05,0.0,0.0,0.0
1774712716571251630,9000,1774712716571251630,map,245,24.48415589297508,0.0001981804659523707,0.008988669414781051,0.0,0.0,-0.006748080442281956,0.9999772314459687,6.865889559957687,-0.12148350609605651,5.1878002010242626e-05,0.0,0.0,0.0
1774712716591237545,9001,1774712716591237545,map,246,24.621494749219313,5.366800753803247e-18,0.008990986318278538,0.0,0.0,0.005178330411070032,0.9999865923571944,6.734605015556586,-0.0428992295776236,0.00016305031254326544,0.0,0.0,0.0
1774712716611248970,9002,1774712716611248970,map,248,24.756192331897395,0.0006161791268648263,0.008994346128438472,0.0,0.0,0.011601091166111053,0.9999327050775745,6.6649250409907355,-0.1366961409195092,0.00017327176472330762,0.0,0.0,0.0
1774712716631204128,9003,1774712716631204128,map,249,24.889516521695707,0.00016344509183202258,0.008997651794937235,0.0,0.0,0.018343003286759516,0.999831752961678,6.595884033501323,-0.14199550995054497,0.00015959505244959074,0.0,0.0,0.0
1774712716651190042,9004,1774712716651190042,map,250,25.02146462405185,4.143820703239598e-16,0.009000850173203965,0.0,0.0,0.032841641173646824,0.9994605678089663,6.455065441101313,-0.04988482447842846,0.00016113287342410832,0.0,0.0,0.0
1774712716671181201,9005,1774712716671181201,map,251,25.150570825635846,-2.5587171270657905e-16,0.00900396900534902,0.0,0.0,0.040627441772002976,0.9991743646506662,6.381772330062098,-0.05174375025614819,0.0001459782137560464,0.0,0.0,0.0
1774712716691189289,9006,1774712716691189289,map,253,25.278211219555313,0.0003967648207722856,0.009006485489549822,0.0,0.0,0.048790708668564595,0.9988090241620864,6.306439700379515,-0.16443047197563643,0.00011144352874910437,0.0,0.0,0.0
1774712716711181640,9007,1774712716711181640,map,254,25.40438055008787,1.328147661294743e-16,0.009007994679312811,0.0,0.0,0.06632617807487401,0.9977979946371811,6.157421968533804,-0.057591768752375816,2.191936311671524e-05,0.0,0.0,0.0
1774712716731236934,9008,1774712716731236934,map,255,25.527535579174625,6.071532165918825e-18,0.009008263952886914,0.0,0.0,0.07573105669438468,0.9971282801384944,6.080065850981725,-0.05964103195274373,-1.6828187254238894e-05,0.0,0.0,0.0
1774712716751183032,9009,1774712716751183032,map,256,25.649144431205386,3.7990444123892075e-16,0.009007697851490058,0.0,0.0,0.08558415559413869,0.9963309451739609,6.002659374912744,-0.06170406792792682,-4.511802084926287e-05,0.0,0.0,0.0
1774712716771183013,9010,1774712716771183013,map,258,25.769206691143346,0.000703846004717343,0.009006580831564175,0.0,0.0,0.09590473826504509,0.9953905169220336,5.920877690673113,-0.1957713840297881,-6.311338344737967e-05,0.0,0.0,0.0
1774712716791216135,9011,1774712716791216135,map,259,25.887685702999015,0.00030657762979991983,0.009005166483922968,0.0,0.0,0.10672177753214034,0.9942889228993654,5.84156245001396,-0.2024872356846612,-7.249696874140745e-05,0.0,0.0,0.0
1774712716811350107,9012,1774712716811350107,map,260,26.004584937216737,1.0104764247564901e-16,0.009003484580533629,0.0,0.0,0.12990186112162735,0.9915268561552619,5.684145634009575,-0.07057702769634311,-0.00010006071887940464,0.0,0.0,0.0
1774712716831258773,9013,1774712716831258773,map,261,26.11827804079642,1.6306400674181987e-16,0.009001457694348469,0.0,0.0,0.14230008221493365,0.9898235633695649,5.603087973103381,-0.07295675171836957,-0.00010681315895432444,0.0,0.0,0.0
1774712716851257324,9014,1774712716851257324,map,262,26.230350977310216,-9.194034422677078e-17,0.008999372588154496,0.0,0.0,0.15527649095013799,0.9878710499646256,5.521709584150003,-0.07531693132963535,-9.565173789645066e-05,0.0,0.0,0.0
1774712716871258735,9015,1774712716871258735,map,263,26.34079715556425,1.474514954580286e-16,0.008997591353366861,0.0,0.0,0.16884070424102807,0.9856433516193338,5.44007812720652,-0.07776626818431409,-7.626529754754761e-05,0.0,0.0,0.0
1774712716891250610,9016,1774712716891250610,map,264,26.449611508979014,2.7755575615628914e-16,0.008996225547558296,0.0,0.0,0.18302169899657558,0.9831088737756398,5.358206871200353,-0.08021178310345767,-5.7573108526309066e-05,0.0,0.0,0.0
1774712716911256313,9017,1774712716911256313,map,266,26.556796722976717,0.001425393025650059,0.008995311397081986,0.0,0.0,0.19782949209530878,0.9802364470153679,5.270925177108359,-0.2533805217161118,-3.4296998961947056e-05,0.0,0.0,0.0
1774712716931255340,9018,1774712716931255340,map,267,26.66233673801532,0.0013047477348078398,0.008995046581339388,0.0,0.0,0.21329636541480826,0.9769875436774169,5.1887080946523785,-0.2611966187910377,1.8231902392914639e-06,0.0,0.0,0.0
1774712716951250314,9019,1774712716951250314,map,268,26.766241496193956,0.0012275660268176985,0.00899568486535795,0.0,0.0,0.22943642524479196,0.9733236495487464,5.106578388528536,-0.2691363120956516,4.88526305894188e-05,0.0,0.0,0.0
1774712716971255064,9020,1774712716971255064,map,269,26.868515816516215,0.001200117439750759,0.00899737594272496,0.0,0.0,0.2462668173743619,0.969202071118455,5.025095314567561,-0.2771631781693409,0.00010117007908114187,0.0,0.0,0.0
1774712716991252422,9021,1774712716991252422,map,270,26.9691709616209,0.0012302542738043942,0.009000160746413287,0.0,0.0,0.26380235166112753,0.9645767565404315,4.94357621679931,-0.2852751016090962,0.00015469467890901086,0.0,0.0,0.0
1774712717011255979,9022,1774712717011255979,map,271,27.06820993700978,0.0013257558481653796,0.009003866796291664,0.0,0.0,0.28205370351691594,0.9593986180584125,4.863608148565408,-0.293570293016193,0.00019644772280391797,0.0,0.0,0.0
1774712717031254291,9023,1774712717031254291,map,272,27.16566198691374,0.0014936402403462126,0.009008217829237164,0.0,0.0,0.30103766205774285,0.9536122514013797,4.783665310287085,-0.30180224856029536,0.00022439615614593,0.0,0.0,0.0
1774712717051251173,9024,1774712717051251173,map,273,27.261531472514235,0.0017435474874018565,0.009013043071790246,0.0,0.0,0.3207546310601113,0.9471623232865061,4.705796431712615,-0.31017525048609995,0.000246914564022684,0.0,0.0,0.0
1774712717071260452,9025,1774712717071260452,map,274,27.355858332245592,0.0020813664257110474,0.009018257884900129,0.0,0.0,0.3412062610648882,0.9399884506791131,4.628440178969305,-0.31840166812644277,0.00026611940117568674,0.0,0.0,0.0
1774712717091257333,9026,1774712717091257333,map,274,27.448625005718924,3.712308238590367e-16,0.009023626287213269,0.0,0.0,0.3623874287717288,0.9320275486637802,4.5640491883463365,-0.10694445226680616,0.00026611952740494035,0.0,0.0,0.0
1774712717111257314,9027,1774712717111257314,map,275,27.539929095545332,1.734723475976807e-17,0.009028748021620197,0.0,0.0,0.38427337164570036,0.9232193541320749,4.4911392007637385,-0.10971559963034494,0.00023861407595184304,0.0,0.0,0.0
1774712717131250619,9028,1774712717131250619,map,276,27.629775371355812,-3.5908775952719907e-16,0.009033288758058037,0.0,0.0,0.4068534179664482,0.9134934571681499,4.421346767637341,-0.1123243343951641,0.00019925935077749274,0.0,0.0,0.0
1774712717151197910,9029,1774712717151197910,map,277,27.718227417144828,5.429684479807406e-16,0.009037124716707022,0.0,0.0,0.43007394426105744,0.9027936655004491,4.353500548170414,-0.11501896120219834,0.0001584548658724046,0.0,0.0,0.0
1774712717171180725,9030,1774712717171180725,map,278,27.805323788104968,-1.8171228410857054e-16,0.009040246580628445,0.0,0.0,0.45390888685915476,0.8910481033200638,4.2898535443999135,-0.11744030342533951,0.00010963060426521591,0.0,0.0,0.0
1774712717191357374,9031,1774712717191357374,map,279,27.8911642524681,0.0005451238847750933,0.009042439816410905,0.0,0.0,0.45390888685915476,0.8910481033200638,4.27653843465897,-0.3575677143977336,0.00010963060426521591,0.0,0.0,0.0
1774712717211262226,9032,1774712717211262226,map,280,27.977014305098443,0.001382615178964916,0.009043546308172461,0.0,0.0,0.4782692107911214,0.8782132782013934,4.214372628919106,-0.36421116624464545,4.7673170242092066e-05,0.0,0.0,0.0
1774712717231264829,9033,1774712717231264829,map,281,28.06164275746115,0.002341867589203371,0.009043341726548498,0.0,0.0,0.5030917755778835,0.8642329925117951,4.158538063855824,-0.3703861089760656,-3.259700541457643e-05,0.0,0.0,0.0
1774712717251257896,9034,1774712717251257896,map,281,28.14509277642964,-1.5959455978986625e-16,0.009041744112689574,0.0,0.0,0.528263955757566,0.849080204131134,4.120516366839397,-0.12393230541613076,-0.00012035867919975831,0.0,0.0,0.0
1774712717271259546,9035,1774712717271259546,map,282,28.227535674885125,3.174543961037557e-16,0.0090389205393695,0.0,0.0,0.5536567791038994,0.8327449615292163,4.0754436303977934,-0.12575073193198927,-0.00018268019278339798,0.0,0.0,0.0
1774712717291259765,9036,1774712717291259765,map,283,28.30907942410177,-2.975050761300224e-16,0.00903516004404793,0.0,0.0,0.5791698037822899,0.8152069297956095,4.035754931500464,-0.12717539218407858,-0.00023325456969976044,0.0,0.0,0.0
1774712717311258316,9037,1774712717311258316,map,284,28.389853376415353,0.0007056579919026505,0.009030494047131273,0.0,0.0,0.5791698037822899,0.8152069297956095,4.019429187657721,-0.38429214254022426,-0.00023325456969976044,0.0,0.0,0.0
1774712717331257104,9038,1774712717331257104,map,285,28.470645695329665,0.0019634611029991705,0.009025015963972748,0.0,0.0,0.6046492551603143,0.7964918569791389,3.9843285234465937,-0.38728514840079,-0.00027788763070096134,0.0,0.0,0.0
1774712717351256608,9039,1774712717351256608,map,285,28.55066111773805,-1.0581813203458523e-16,0.009019344281032357,0.0,0.0,0.629951332214392,0.7766346110245878,3.975844597383072,-0.12952903553298378,-0.0002851551215474626,0.0,0.0,0.0
1774712717371259212,9040,1774712717371259212,map,286,28.630216533004266,-1.8821749714348357e-16,0.009013829416811158,0.0,0.0,0.6549485688815224,0.7556734560112891,3.9570238176073826,-0.1301150845083447,-0.00025820977996721323,0.0,0.0,0.0
1774712717391270160,9041,1774712717391270160,map,287,28.709394982837,2.1347940776239582e-16,0.009008766770346772,0.0,0.0,0.6794702786395621,0.7337030328719351,3.9433171479462854,-0.13049522136486752,-0.00020952883109708937,0.0,0.0,0.0
1774712717411257505,9042,1774712717411257505,map,288,28.788326314801004,0.000834908829999764,0.00900457503074921,0.0,0.0,0.6794702786395621,0.7337030328719351,3.9260239084771236,-0.3912996284026213,-0.00020952883109708937,0.0,0.0,0.0
1774712717431259632,9043,1774712717431259632,map,289,28.867275465098388,0.002229968310711347,0.009001285520337647,0.0,0.0,0.7033713132150893,0.7108226190450616,3.9223442588707735,-0.3910206347636874,-0.0001557062822079353,0.0,0.0,0.0
1774712717451258182,9044,1774712717451258182,map,289,28.94606164850356,-1.8214596497756474e-16,0.00899876443533295,0.0,0.0,0.7265500591608993,0.6871135361301607,3.941158062743477,-0.13028523679353582,-0.0001038877302006884,0.0,0.0,0.0
1774712717471261262,9045,1774712717471261262,map,290,29.0249210982752,-3.408731630294426e-16,0.008996982150996563,0.0,0.0,0.7488418104066872,0.6627487781858487,3.9482874068877094,-0.12989765650046192,-5.534560236952848e-05,0.0,0.0,0.0
1774712717491256475,9046,1774712717491256475,map,291,29.103923011830847,1.95590071916385e-16,0.008995925509844219,0.0,0.0,0.7701888435117011,0.6378159180595201,3.9642356928114952,-0.12901079372342383,1.12387966834864e-05,0.0,0.0,0.0
1774712717511261701,9047,1774712717511261701,map,292,29.183280103343808,0.0011401532435585029,0.008996150355377538,0.0,0.0,0.7701888435117011,0.6378159180595201,3.947661203029925,-0.3844209054743897,1.12387966834864e-05,0.0,0.0,0.0
1774712717531258583,9048,1774712717531258583,map,293,29.262641606438898,0.002435871052133569,0.008997643701053812,0.0,0.0,0.7904963568737222,0.6124667417659287,3.967517726696062,-0.38066522361253063,9.327393312460349e-05,0.0,0.0,0.0
1774712717551256895,9049,1774712717551256895,map,293,29.342301788581224,-2.949029909160572e-17,0.009000216018018004,0.0,0.0,0.8097001253954118,0.5868438522594016,4.011406743238032,-0.12683783022502193,0.00016242941942391098,0.0,0.0,0.0
1774712717571259498,9050,1774712717571259498,map,294,29.422564421123752,4.111294638065033e-16,0.009003679155142115,0.0,0.0,0.8277860516671742,0.5610438954888204,4.044055454641333,-0.12518291974339069,0.00020369779136162746,0.0,0.0,0.0
1774712717591258525,9051,1774712717591258525,map,295,29.50347895067125,5.204170427930421e-18,0.009007755389896012,0.0,0.0,0.8446897742378767,0.5352561866041017,4.0811335131108875,-0.1235217622453737,0.0002074093828073945,0.0,0.0,0.0
1774712717611276388,9052,1774712717611276388,map,296,29.585162088508856,0.0009381959180789056,0.009011904660735483,0.0,0.0,0.8446897742378767,0.5352561866041017,4.066596932963157,-0.3656470448470772,0.0002074093828073945,0.0,0.0,0.0
1774712717631260871,9053,1774712717631260871,map,297,29.666846196550726,0.001970998144464251,0.009015556607389504,0.0,0.0,0.8604245535363498,0.5095778524148916,4.111750374603368,-0.35942234994266675,0.0001785083309866045,0.0,0.0,0.0
1774712717651372194,9054,1774712717651372194,map,297,29.749359445797193,-2.0816681711721685e-16,0.009018486333434148,0.0,0.0,0.8749885310524906,0.4841436465829173,4.1727147115839545,-0.11925547361301958,0.0001252489177422288,0.0,0.0,0.0
1774712717671262741,9055,1774712717671262741,map,298,29.832843602744628,-1.0234868508263162e-16,0.009020511217612413,0.0,0.0,0.8883905909363391,0.4590883988250871,4.225702095215056,-0.11689868015804494,6.313655680510704e-05,0.0,0.0,0.0
1774712717691259622,9056,1774712717691259622,map,299,29.91738598308401,6.938893903907228e-17,0.009021504115199233,0.0,0.0,0.9006788067425594,0.4344855430101205,4.281765584594321,-0.11434072220944991,-6.403332198665432e-06,0.0,0.0,0.0
1774712717711261510,9057,1774712717711261510,map,300,30.00304807563443,1.942890293094024e-16,0.009021339828227764,0.0,0.0,0.9118913180197195,0.41043175330407705,4.341081996827161,-0.11184072142561563,-8.125988706583434e-05,0.0,0.0,0.0
1774712717731257677,9058,1774712717731257677,map,301,30.08990920330168,0.0005546046543352242,0.009019714229796642,0.0,0.0,0.9118913180197195,0.41043175330407705,4.330003731463092,-0.32949800176444244,-8.125988706583434e-05,0.0,0.0,0.0
1774712717751200675,9059,1774712717751200675,map,302,30.176770443692817,0.0011677243929542839,0.009017209922228904,0.0,0.0,0.9220955148921863,0.3869623514189898,4.393671443041284,-0.3213809365728033,-0.00013349312509298037,0.0,0.0,0.0
1774712717771257638,9060,1774712717771257638,map,303,30.2648869538876,0.0016722701602635594,0.009014364542441734,0.0,0.0,0.9313364504745746,0.36415987700105057,4.458839205575259,-0.31324582020086567,-0.00014767424268448886,0.0,0.0,0.0
