,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
238,47.491532,4.349889,0.130446,0.209966,5.223049,-4.334753,4.732275,6.805056,16.732976
239,47.691076,4.596529,0.171813,0.188188,5.441928,-4.020003,4.061981,7.332851,16.732976
240,47.890621,4.833344,0.205937,0.150428,5.615911,-3.705921,3.307852,7.687169,16.732976
241,48.090165,5.063294,0.232347,0.116322,5.749760,-3.394868,2.506064,7.880989,16.732976
242,48.289709,5.288519,0.253237,0.093567,5.847102,-3.088751,1.716966,8.046061,16.732976
243,48.489253,5.507487,0.270272,0.076244,5.911050,-2.789073,0.940303,8.198568,16.732976
244,48.688798,5.718683,0.283824,0.059377,5.944552,-2.496974,0.167615,8.288438,16.732976
245,48.888342,5.922191,0.294018,0.043298,5.950287,-2.213361,-0.595792,8.298154,16.732976
246,49.087886,6.118547,0.301218,0.029620,5.930594,-1.939074,-1.343640,8.239549,16.732976
247,49.287430,6.308021,0.306017,0.019071,5.887510,-1.674872,-2.074265,8.132172,16.732976
248,49.486975,6.490521,0.308996,0.011192,5.822857,-1.421401,-2.786727,7.980085,16.732976
249,49.686519,6.665936,0.310623,0.005432,5.738293,-1.179241,-3.485035,7.797311,16.732976
250,49.886063,6.833918,0.311205,0.000282,5.635349,-0.948917,-4.197919,7.639245,16.732976
251,50.085607,6.993068,0.310390,-0.010247,5.515520,-0.730856,-4.940284,7.509118,16.732976
252,50.285152,7.142199,0.306480,-0.032483,5.380284,-0.525302,-5.625373,7.272699,16.732976
253,50.484696,7.283027,0.297487,-0.061533,5.230969,-0.332261,-6.131632,6.830656,16.732976
254,50.684240,7.419399,0.283310,-0.080859,5.068597,-0.151378,-6.505026,6.289249,16.732976
255,50.883784,7.553215,0.266964,-0.077660,4.893844,0.017578,-6.919314,5.832096,16.732976
256,51.083329,7.682609,0.253003,-0.056792,4.707343,0.174775,-7.465364,5.511888,16.732976
257,51.282873,7.804467,0.243687,-0.035820,4.509950,0.320515,-8.138253,5.294205,16.732976
258,51.482417,7.916687,0.237286,-0.032307,4.302685,0.455348,-8.830854,5.090770,16.732976
259,51.681961,8.019362,0.229504,-0.050681,4.086525,0.579959,-9.294132,4.760741,16.732976
260,51.881506,8.115241,0.217334,-0.072419,3.862314,0.694807,-9.470739,4.302432,16.732976
261,52.081050,8.206866,0.202368,-0.072423,3.630696,0.800028,-9.658170,3.872530,16.732976
262,52.280594,8.293585,0.189660,-0.050318,3.392177,0.895664,-10.029072,3.532744,16.732976
263,52.480138,8.373396,0.181933,-0.027503,3.147378,0.981894,-10.482713,3.228726,16.732976
264,52.679683,8.445585,0.177655,-0.017438,2.896985,1.059017,-10.891985,2.914583,16.732976
265,52.879227,8.510496,0.174168,-0.019242,2.641687,1.127332,-11.201503,2.577993,16.732976
