right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z,center_x,center_y,center_z
1.640998,-2.669527,0.139538,1.994031,-3.924177,0.139538,1.817378,-3.296368,0.139538
1.607956,-2.682541,0.136650,1.970483,-3.934930,0.136650,1.788197,-3.305204,0.136650
1.558575,-2.699229,0.138614,1.947327,-3.940990,0.138614,1.751916,-3.316805,0.138614
1.517762,-2.711591,0.135479,1.924423,-3.947661,0.135479,1.720509,-3.327853,0.135479
1.479159,-2.725050,0.138853,1.897719,-3.957492,0.138853,1.687800,-3.339389,0.138853
1.430287,-2.738622,0.135664,1.864301,-3.968465,0.135664,1.647502,-3.354133,0.135664
1.386241,-2.752016,0.132873,1.829887,-3.983099,0.132873,1.608531,-3.368854,0.132873
1.352574,-2.763285,0.136416,1.793742,-3.994036,0.136416,1.574350,-3.381986,0.136416
1.321914,-2.774400,0.133102,1.755395,-4.005793,0.133102,1.540311,-3.394802,0.133102
1.289921,-2.785796,0.130238,1.720615,-4.017701,0.130238,1.507152,-3.407137,0.130238
1.262279,-2.793259,0.135162,1.681891,-4.028412,0.135162,1.474913,-3.419160,0.135162
1.240053,-2.800898,0.132295,1.640503,-4.044807,0.132295,1.442740,-3.430501,0.132295
1.214338,-2.811013,0.129299,1.597060,-4.057621,0.129299,1.408107,-3.442159,0.129299
1.193917,-2.819815,0.134318,1.563819,-4.066092,0.134318,1.381215,-3.450861,0.134318
1.165246,-2.831050,0.131679,1.530734,-4.077465,0.131679,1.349942,-3.460915,0.131679
1.128091,-2.846130,0.132772,1.487058,-4.090436,0.132772,1.309072,-3.473473,0.132772
1.087567,-2.857897,0.129844,1.453299,-4.101601,0.129844,1.271951,-3.484913,0.129844
1.046759,-2.869603,0.132215,1.413030,-4.113004,0.132215,1.231769,-3.497667,0.132215
1.001129,-2.886169,0.129299,1.368554,-4.128505,0.129299,1.186128,-3.511685,0.129299
0.951100,-2.903283,0.131301,1.333081,-4.140122,0.131301,1.143213,-3.525339,0.131301
0.906688,-2.918867,0.128273,1.296558,-4.150896,0.128273,1.102890,-3.538886,0.128273
0.856456,-2.934102,0.129317,1.251361,-4.166311,0.129317,1.055327,-3.554632,0.129317
0.801608,-2.952023,0.126199,1.203631,-4.182457,0.126199,1.004186,-3.572034,0.126199
0.754811,-2.968660,0.129810,1.156793,-4.195195,0.129810,0.957785,-3.587979,0.129810
0.712629,-2.981876,0.126916,1.110985,-4.211087,0.126916,0.913961,-3.603128,0.126916
0.673734,-2.994116,0.129063,1.071740,-4.226297,0.129063,0.874728,-3.616371,0.129063
0.633953,-3.010369,0.126685,1.028519,-4.241405,0.126685,0.832833,-3.630870,0.126685
0.595229,-3.022015,0.128880,0.990009,-4.252385,0.128880,0.794640,-3.643498,0.128880
0.555286,-3.034859,0.126674,0.947959,-4.263511,0.126674,0.754320,-3.657626,0.126674
0.514804,-3.047148,0.131826,0.908618,-4.274600,0.131826,0.714782,-3.670446,0.131826
0.478948,-3.057043,0.129758,0.880852,-4.281248,0.129758,0.684049,-3.681782,0.129758
0.445513,-3.066826,0.133458,0.856660,-4.286853,0.133458,0.655912,-3.691159,0.133458
0.402147,-3.077698,0.132088,0.835037,-4.292376,0.132088,0.625109,-3.703324,0.132088
0.362650,-3.089432,0.134057,0.821631,-4.293304,0.134057,0.600150,-3.712375,0.134057
0.318566,-3.103099,0.133224,0.805257,-4.298279,0.133224,0.571960,-3.725366,0.133224
0.279330,-3.114044,0.134705,0.797745,-4.302982,0.134705,0.549737,-3.734198,0.134705
0.183282,-3.192877,0.133364,0.788508,-4.304718,0.133364,0.492947,-3.761753,0.133364
0.093301,-3.281362,0.136608,0.783599,-4.307245,0.136608,0.439358,-3.795652,0.136608
0.003947,-3.374503,0.136007,0.779658,-4.311617,0.136007,0.385844,-3.835861,0.136007
-0.080984,-3.476347,0.138944,0.775237,-4.315788,0.138944,0.334711,-3.883896,0.138944
-0.163421,-3.578514,0.138041,0.769646,-4.324159,0.138041,0.287328,-3.938723,0.138041
-0.230632,-3.690740,0.142384,0.766033,-4.333057,0.142384,0.245453,-3.997561,0.142384
-0.297813,-3.808823,0.142405,0.764363,-4.341538,0.142405,0.209170,-4.063091,0.142405
-0.361765,-3.934094,0.145654,0.758976,-4.346668,0.145654,0.178814,-4.133095,0.145654
-0.424674,-4.063610,0.146207,0.751656,-4.354677,0.146207,0.157740,-4.207721,0.146207
-0.425135,-4.124809,0.150285,0.749711,-4.364427,0.150285,0.152792,-4.242681,0.150285
-0.425548,-4.185920,0.151534,0.750072,-4.374269,0.151534,0.145212,-4.277363,0.151534
-0.425519,-4.242148,0.156128,0.748897,-4.383652,0.156128,0.143156,-4.310667,0.156128
-0.425716,-4.295122,0.157454,0.748483,-4.394578,0.157454,0.138799,-4.342937,0.157454
-0.425598,-4.353594,0.160279,0.747460,-4.401020,0.160279,0.138971,-4.376419,0.160279
-0.425502,-4.413358,0.162631,0.747999,-4.411961,0.162631,0.137315,-4.412688,0.162631
-0.425319,-4.472488,0.167828,0.749109,-4.427078,0.167828,0.140556,-4.450608,0.167828
-0.424735,-4.536504,0.170778,0.751699,-4.438355,0.170778,0.141460,-4.489267,0.170778
-0.424237,-4.606209,0.174304,0.758268,-4.450458,0.174304,0.148893,-4.530720,0.174304
-0.423965,-4.684096,0.182743,0.760643,-4.464051,0.182743,0.153985,-4.576740,0.182743
-0.343893,-4.846712,0.191764,0.761907,-4.477710,0.191764,0.177195,-4.672827,0.191764
-0.246798,-5.004265,0.201558,0.772905,-4.488927,0.201558,0.219106,-4.768806,0.201558
-0.131199,-5.151121,0.212804,0.783722,-4.500090,0.212804,0.274774,-4.862243,0.212804
-0.000253,-5.288971,0.222187,0.795571,-4.514483,0.222187,0.348802,-4.949274,0.222187
0.153891,-5.407561,0.234542,0.811376,-4.523705,0.234542,0.437106,-5.026836,0.234542
0.314076,-5.519838,0.243809,0.826081,-4.528980,0.243809,0.537170,-5.088095,0.243809
0.476916,-5.619021,0.252339,0.839979,-4.537865,0.252339,0.640947,-5.130556,0.252339
0.658083,-5.700906,0.259521,0.858422,-4.542907,0.259521,0.751813,-5.159131,0.259521
0.839187,-5.773460,0.266513,0.878194,-4.546384,0.266513,0.858475,-5.166697,0.266513
0.945185,-5.751356,0.272399,0.900021,-4.548903,0.272399,0.923118,-5.163829,0.272399
1.034220,-5.731411,0.272713,0.922066,-4.549426,0.272713,0.980062,-5.160646,0.272713
1.110180,-5.717939,0.276564,0.953730,-4.546740,0.276564,1.034627,-5.152344,0.276564
1.180810,-5.701342,0.279288,0.985695,-4.539172,0.279288,1.087394,-5.144927,0.279288
1.224926,-5.689790,0.277400,1.015458,-4.533617,0.277400,1.124635,-5.136228,0.277400
1.259538,-5.678806,0.278822,1.051252,-4.523203,0.278822,1.160690,-5.130380,0.278822
1.321010,-5.667560,0.278405,1.095105,-4.512649,0.278405,1.213721,-5.119060,0.278405
1.364718,-5.662321,0.278746,1.135790,-4.501942,0.278746,1.255869,-5.110590,0.278746
1.424789,-5.652546,0.279411,1.189042,-4.487213,0.279411,1.312683,-5.098391,0.279411
1.481376,-5.641682,0.280268,1.241731,-4.471661,0.280268,1.367730,-5.086828,0.280268
1.547495,-5.633367,0.280095,1.293927,-4.455031,0.280095,1.427083,-5.073809,0.280095
1.614070,-5.623143,0.283128,1.343298,-4.438680,0.283128,1.485423,-5.060389,0.283128
1.681699,-5.611516,0.283806,1.396940,-4.422492,0.283806,1.546132,-5.045449,0.283806
1.752670,-5.600515,0.282390,1.453181,-4.402183,0.282390,1.609954,-5.029471,0.282390
1.835323,-5.589144,0.283465,1.513599,-4.386062,0.283465,1.680633,-5.010682,0.283465
1.891443,-5.577418,0.285327,1.564825,-4.366947,0.285327,1.734326,-4.995132,0.285327
1.948859,-5.565131,0.285536,1.623789,-4.347674,0.285536,1.792461,-4.979387,0.285536
2.004402,-5.553917,0.287810,1.678192,-4.331314,0.287810,1.846987,-4.963943,0.287810
2.058182,-5.542707,0.287480,1.739100,-4.314538,0.287480,1.903829,-4.948593,0.287480
2.112725,-5.531813,0.288590,1.797678,-4.297068,0.288590,1.960052,-4.933451,0.288590
2.163066,-5.521278,0.288930,1.854355,-4.280337,0.288930,2.013382,-4.919585,0.288930
2.213143,-5.510884,0.287756,1.911676,-4.263591,0.287756,2.066886,-4.905759,0.287756
2.268259,-5.499941,0.289398,1.969851,-4.246767,0.289398,2.123481,-4.891942,0.289398
2.315899,-5.489681,0.289305,2.023547,-4.229992,0.289305,2.174190,-4.879085,0.289305
2.368130,-5.479296,0.291642,2.085034,-4.215688,0.291642,2.230741,-4.866056,0.291642
2.421806,-5.469143,0.291760,2.137136,-4.201722,0.291760,2.283517,-4.853448,0.291760
2.470839,-5.458604,0.292017,2.190146,-4.185432,0.292017,2.334835,-4.841717,0.292017
2.524362,-5.448033,0.291183,2.240273,-4.169265,0.291183,2.386948,-4.829492,0.291183
2.563628,-5.437353,0.293591,2.290008,-4.156703,0.293591,2.431575,-4.819292,0.293591
2.616824,-5.427584,0.296470,2.339590,-4.144009,0.296470,2.482965,-4.807826,0.296470
2.661688,-5.422114,0.296432,2.389682,-4.131045,0.296432,2.530010,-4.797106,0.296432
2.706345,-5.416658,0.299299,2.438743,-4.118446,0.299299,2.576549,-4.786980,0.299299
2.755676,-5.409489,0.300278,2.493419,-4.102550,0.300278,2.628532,-4.775874,0.300278
2.808696,-5.398200,0.301171,2.541805,-4.086901,0.301171,2.679847,-4.765136,0.301171
2.860510,-5.387012,0.303227,2.594435,-4.070886,0.303227,2.732495,-4.753792,0.303227
2.902476,-5.380685,0.304233,2.644940,-4.053954,0.304233,2.778890,-4.744017,0.304233
2.954853,-5.374777,0.307703,2.697609,-4.037264,0.307703,2.831545,-4.733652,0.307703
3.016470,-5.368716,0.308631,2.747127,-4.021566,0.308631,2.887187,-4.722091,0.308631
3.064434,-5.361365,0.311772,2.805049,-4.003737,0.311772,2.940186,-4.711045,0.311772
3.116429,-5.352540,0.313780,2.856629,-3.983748,0.313780,2.992735,-4.700840,0.313780
3.177381,-5.341615,0.314924,2.907955,-3.964723,0.314924,3.049749,-4.689357,0.314924
3.234365,-5.331112,0.318224,2.952333,-3.952254,0.318224,3.100902,-4.678611,0.318224
3.280105,-5.324187,0.318942,3.002985,-3.933955,0.318942,3.149327,-4.668109,0.318942
3.339934,-5.313529,0.320578,3.057598,-3.913402,0.320578,3.207412,-4.656340,0.320578
3.410439,-5.301442,0.322414,3.110318,-3.896980,0.322414,3.269723,-4.642941,0.322414
3.465685,-5.289065,0.323024,3.164019,-3.878567,0.323024,3.324782,-4.630244,0.323024
3.519448,-5.276612,0.323943,3.220591,-3.858977,0.323943,3.380678,-4.618353,0.323943
3.587236,-5.261334,0.324323,3.269059,-3.840479,0.324323,3.440232,-4.604871,0.324323
3.647118,-5.251744,0.326649,3.328984,-3.825425,0.326649,3.499714,-4.590875,0.326649
3.697487,-5.244789,0.327650,3.384559,-3.811159,0.327650,3.552139,-4.578900,0.327650
3.751977,-5.234065,0.329480,3.446181,-3.789484,0.329480,3.610531,-4.565872,0.329480
3.817574,-5.223957,0.330950,3.501210,-3.774182,0.330950,3.671101,-4.552729,0.330950
3.862289,-5.217724,0.331723,3.553563,-3.760419,0.331723,3.719009,-4.541389,0.331723
3.897764,-5.211215,0.335160,3.606159,-3.746347,0.335160,3.762636,-4.532403,0.335160
3.954789,-5.202056,0.335887,3.656047,-3.731743,0.335887,3.816444,-4.521164,0.335887
4.007338,-5.196651,0.339235,3.705278,-3.718260,0.339235,3.867101,-4.510279,0.339235
4.054035,-5.194073,0.340324,3.754705,-3.705917,0.340324,3.914493,-4.500324,0.340324
4.108387,-5.183989,0.341937,3.799560,-3.690432,0.341937,3.964833,-4.489730,0.341937
4.163607,-5.173841,0.343182,3.849569,-3.674080,0.343182,4.017933,-4.478143,0.343182
4.216189,-5.167004,0.344239,3.892676,-3.662401,0.344239,4.065831,-4.467716,0.344239
4.262593,-5.159968,0.348428,3.938756,-3.650586,0.348428,4.111808,-4.457171,0.348428
4.318858,-5.152585,0.349512,3.988891,-3.632821,0.349512,4.165344,-4.445530,0.349512
4.382359,-5.143460,0.351982,4.038851,-3.614789,0.351982,4.222560,-4.432329,0.351982
4.426514,-5.136804,0.353227,4.091362,-3.598004,0.353227,4.270627,-4.421070,0.353227
4.470548,-5.126423,0.355355,4.143229,-3.579638,0.355355,4.319057,-4.410534,0.355355
4.521075,-5.116843,0.358260,4.196579,-3.560147,0.358260,4.371426,-4.398938,0.358260
4.571216,-5.110965,0.359129,4.251646,-3.542501,0.359129,4.423901,-4.387938,0.359129
4.626689,-5.099300,0.360548,4.306182,-3.525415,0.360548,4.479423,-4.376133,0.360548
4.679112,-5.088482,0.361986,4.362273,-3.508148,0.361986,4.534022,-4.364802,0.361986
4.744404,-5.072911,0.364536,4.423133,-3.487183,0.364536,4.598249,-4.351520,0.364536
4.805399,-5.057864,0.365314,4.479009,-3.472368,0.365314,4.657436,-4.339108,0.365314
4.860578,-5.045341,0.368363,4.534348,-3.459392,0.368363,4.712848,-4.327158,0.368363
4.919284,-5.033511,0.370420,4.583804,-3.447986,0.370420,4.767428,-4.315820,0.370420
4.982741,-5.019110,0.371211,4.636961,-3.437821,0.371211,4.826026,-4.302435,0.371211
5.035741,-5.002847,0.374727,4.697508,-3.424470,0.374727,4.882972,-4.289945,0.374727
5.099686,-4.986735,0.375897,4.753558,-3.413391,0.375897,4.943436,-4.276494,0.375897
5.156513,-4.976024,0.377875,4.809691,-3.396900,0.377875,5.000045,-4.263607,0.377875
5.217803,-4.963827,0.379346,4.861456,-3.380716,0.379346,5.057291,-4.250734,0.379346
5.265582,-4.953887,0.381703,4.915843,-3.366152,0.381703,5.108049,-4.238724,0.381703
5.316231,-4.943943,0.383263,4.969173,-3.351747,0.383263,5.160041,-4.227390,0.383263
5.372915,-4.934495,0.384841,5.023890,-3.335036,0.384841,5.215834,-4.214648,0.384841
5.427728,-4.924295,0.388640,5.079716,-3.318307,0.388640,5.271306,-4.202446,0.388640
5.480755,-4.916593,0.390116,5.130453,-3.301949,0.390116,5.323289,-4.190787,0.390116
5.534875,-4.909760,0.392431,5.178063,-3.285137,0.392431,5.374475,-4.179432,0.392431
5.582401,-4.900158,0.393614,5.222977,-3.268083,0.393614,5.421314,-4.168694,0.393614
5.631823,-4.889670,0.395259,5.267527,-3.255240,0.395259,5.468757,-4.158069,0.395259
5.682634,-4.874951,0.397276,5.317168,-3.241846,0.397276,5.519559,-4.146240,0.397276
5.729890,-4.868814,0.399571,5.361469,-3.229235,0.399571,5.565206,-4.135921,0.399571
5.780690,-4.856430,0.402144,5.412657,-3.215645,0.402144,5.616389,-4.123933,0.402144
5.822599,-4.844475,0.403325,5.457540,-3.204567,0.403325,5.660017,-4.114130,0.403325
5.864807,-4.832664,0.406487,5.504274,-3.193047,0.406487,5.704531,-4.103767,0.406487
5.909193,-4.821588,0.408305,5.560711,-3.176376,0.408305,5.754824,-4.092800,0.408305
5.946547,-4.811305,0.410997,5.611172,-3.164833,0.410997,5.798272,-4.083373,0.410997
5.984720,-4.803843,0.412679,5.671613,-3.150834,0.412679,5.846419,-4.073698,0.412679
6.017527,-4.797771,0.417779,5.730050,-3.137413,0.417779,5.890714,-4.065345,0.417779
6.044593,-4.797376,0.420338,5.798149,-3.124546,0.420338,5.935643,-4.057834,0.420338
6.076047,-4.791319,0.422519,5.859494,-3.107714,0.422519,5.980897,-4.051569,0.422519
6.100251,-4.791649,0.426377,5.915938,-3.092582,0.426377,6.019435,-4.046655,0.426377
6.123657,-4.792606,0.428431,5.981115,-3.075690,0.428431,6.061372,-4.042389,0.428431
6.144079,-4.793658,0.433194,6.044018,-3.059785,0.433194,6.100559,-4.039542,0.433194
6.161088,-4.794355,0.436101,6.099290,-3.048957,0.436101,6.134299,-4.037749,0.436101
6.182542,-4.795305,0.439525,6.147041,-3.036606,0.439525,6.167232,-4.036836,0.439525
6.193044,-4.796231,0.441947,6.187176,-3.028188,0.441947,6.190522,-4.036200,0.441947
6.203688,-4.797105,0.444846,6.228455,-3.020709,0.444846,6.214294,-4.036376,0.444846
6.216011,-4.797571,0.448154,6.254553,-3.011494,0.448154,6.232437,-4.036382,0.448154
6.221320,-4.799227,0.450809,6.287611,-3.006878,0.450809,6.249516,-4.036875,0.450809
6.227901,-4.800408,0.455113,6.320200,-2.998768,0.455113,6.266997,-4.037274,0.455113
6.237686,-4.800686,0.458256,6.347123,-2.990191,0.458256,6.283762,-4.038412,0.458256
6.244360,-4.801793,0.461207,6.377690,-2.975710,0.461207,6.300063,-4.038892,0.461207
6.250663,-4.803926,0.468575,6.463636,-2.952866,0.468575,6.338298,-4.042241,0.468575
6.255749,-4.804900,0.471746,6.554715,-2.932557,0.471746,6.376712,-4.047345,0.471746
6.256779,-4.807102,0.473776,6.642167,-2.909281,0.473776,6.409807,-4.053524,0.473776
6.260428,-4.809051,0.477558,6.773219,-2.908610,0.477558,6.461409,-4.064202,0.477558
6.263501,-4.811774,0.481892,6.953651,-2.954825,0.481892,6.532966,-4.086740,0.481892
6.264093,-4.813727,0.487320,7.133232,-3.004349,0.487320,6.599636,-4.115192,0.487320
6.266823,-4.816593,0.491039,7.311392,-3.068308,0.491039,6.665010,-4.150152,0.491039
6.266932,-4.819314,0.494184,7.488220,-3.145705,0.494184,6.725944,-4.190300,0.494184
6.271219,-4.821526,0.497790,7.661847,-3.239490,0.497790,6.784617,-4.237464,0.497790
6.272493,-4.826771,0.503001,7.777486,-3.357638,0.503001,6.830627,-4.281936,0.503001
6.271494,-4.829177,0.507173,7.890568,-3.483418,0.507173,6.873615,-4.328700,0.507173
6.275227,-4.834170,0.511780,8.005983,-3.613040,0.511780,6.914801,-4.382920,0.511780
6.276813,-4.840856,0.515293,8.076768,-3.738150,0.515293,6.945767,-4.431035,0.515293
6.273689,-4.847082,0.519872,8.098233,-3.818573,0.519872,6.961745,-4.459219,0.519872
6.274853,-4.853133,0.526075,8.115387,-3.907106,0.526075,6.979447,-4.490975,0.526075
6.274372,-4.858739,0.530558,8.129016,-3.989993,0.530558,6.993941,-4.521681,0.530558
6.274217,-4.863328,0.534845,8.144591,-4.066797,0.534845,7.007489,-4.551051,0.534845
6.271093,-4.868989,0.540144,8.157594,-4.138588,0.540144,7.018603,-4.579574,0.540144
6.271929,-4.870428,0.546275,8.169314,-4.200102,0.546275,7.027672,-4.603432,0.546275
6.271929,-4.877655,0.550244,8.174502,-4.266907,0.550244,7.037076,-4.632034,0.550244
6.268872,-4.880143,0.555629,8.184194,-4.331469,0.555629,7.045013,-4.657805,0.555629
6.266272,-4.880171,0.558417,8.195360,-4.381393,0.558417,7.050004,-4.677532,0.558417
6.268189,-4.881322,0.565516,8.206817,-4.436324,0.565516,7.055925,-4.700503,0.565516
6.268057,-4.883494,0.569460,8.219377,-4.482372,0.569460,7.059757,-4.720749,0.569460
6.268158,-4.885536,0.572928,8.234957,-4.532332,0.572928,7.064442,-4.742537,0.572928
6.268158,-4.890587,0.577810,8.247163,-4.582593,0.577810,7.067671,-4.766158,0.577810
6.270059,-4.894143,0.580112,8.258598,-4.627186,0.580112,7.071194,-4.786592,0.580112
6.266547,-4.899214,0.584925,8.273353,-4.677625,0.584925,7.073250,-4.810139,0.584925
6.262407,-4.902133,0.586130,8.296802,-4.725715,0.586130,7.076079,-4.831573,0.586130
6.262589,-4.906578,0.593466,8.280114,-4.863636,0.593466,7.079677,-4.889187,0.593466
6.259490,-4.911935,0.598275,8.240367,-5.008314,0.598275,7.078528,-4.951785,0.598275
6.255049,-4.915875,0.598921,8.188712,-5.145593,0.598921,7.073247,-5.013076,0.598921
6.253298,-4.919014,0.604082,8.133071,-5.282445,0.604082,7.063664,-5.075688,0.604082
6.248067,-4.927315,0.604628,8.071779,-5.410494,0.604628,7.048381,-5.139352,0.604628
6.243642,-4.929511,0.607502,8.004079,-5.539117,0.607502,7.030103,-5.201848,0.607502
6.243583,-4.933175,0.608628,7.923869,-5.672977,0.608628,7.003377,-5.267700,0.608628
6.243100,-4.936179,0.607514,7.840146,-5.796115,0.607514,6.973761,-5.329606,0.607514
6.244964,-4.941075,0.609371,7.742880,-5.909725,0.609371,6.937449,-5.388881,0.609371
6.241509,-4.945924,0.607912,7.673486,-5.938469,0.607912,6.918448,-5.415130,0.607912
6.240448,-4.950883,0.610115,7.622682,-5.957001,0.610115,6.905015,-5.434616,0.610115
6.240448,-4.956265,0.611633,7.577024,-5.980208,0.611633,6.890083,-5.453946,0.611633
6.239036,-4.961673,0.609322,7.490516,-6.016070,0.609322,6.863521,-5.487814,0.609322
6.239080,-4.961918,0.608669,7.406190,-6.051818,0.608669,6.835333,-5.518726,0.608669
6.236578,-4.964536,0.605535,7.322453,-6.085181,0.605535,6.804303,-5.550440,0.605535
6.231471,-4.968093,0.602136,7.250161,-6.109042,0.602136,6.775058,-5.576919,0.602136
6.230410,-4.970851,0.605627,7.175440,-6.134954,0.605627,6.744052,-5.603563,0.605627
6.223958,-4.971827,0.601338,7.113132,-6.160684,0.601338,6.713647,-5.626559,0.601338
6.220102,-4.972531,0.600464,7.057208,-6.173603,0.600464,6.688486,-5.644563,0.600464
6.216170,-4.973236,0.601250,7.001284,-6.186522,0.601250,6.662069,-5.662312,0.601250
6.211122,-4.975886,0.596817,6.942018,-6.205530,0.596817,6.630558,-5.681536,0.596817
6.206843,-4.978415,0.595107,6.926118,-6.210419,0.595107,6.620479,-5.686908,0.595107
6.201365,-4.982550,0.590146,6.892995,-6.224345,0.590146,6.600272,-5.698773,0.590146
6.193808,-4.989908,0.591166,6.855798,-6.237301,0.591166,6.576609,-5.711222,0.591166
6.184489,-4.995250,0.587583,6.817791,-6.257083,0.587583,6.550624,-5.724761,0.587583
6.174660,-5.000266,0.584929,6.778760,-6.271950,0.584929,6.524718,-5.737170,0.584929
6.163266,-5.005503,0.584559,6.729953,-6.290065,0.584559,6.492597,-5.752029,0.584559
6.147011,-5.015039,0.580007,6.675347,-6.317466,0.580007,6.452791,-5.768832,0.580007
6.130485,-5.024188,0.577297,6.614707,-6.348733,0.577297,6.408893,-5.785747,0.577297
6.103277,-5.032079,0.571729,6.552599,-6.371831,0.571729,6.361545,-5.802162,0.571729
6.071583,-5.039586,0.569992,6.485958,-6.396819,0.569992,6.309511,-5.818890,0.569992
6.034393,-5.046607,0.565036,6.430323,-6.415495,0.565036,6.261741,-5.832639,0.565036
5.989690,-5.057635,0.565423,6.379557,-6.435126,0.565423,6.213010,-5.846677,0.565423
5.944988,-5.067604,0.564180,6.324770,-6.450569,0.564180,6.162775,-5.860668,0.564180
5.897398,-5.079037,0.559691,6.268810,-6.471474,0.559691,6.109700,-5.874964,0.559691
5.842385,-5.094420,0.557618,6.211594,-6.488284,0.557618,6.053113,-5.889976,0.557618
5.792609,-5.104943,0.553139,6.156743,-6.504073,0.553139,6.000526,-5.903832,0.553139
5.736694,-5.117407,0.553487,6.103903,-6.520150,0.553487,5.946241,-5.917880,0.553487
5.683779,-5.129088,0.548380,6.054133,-6.536525,0.548380,5.894918,-5.931470,0.548380
5.635353,-5.141030,0.546995,6.009289,-6.550872,0.546995,5.848267,-5.943775,0.546995
5.593600,-5.154182,0.541682,5.966236,-6.562920,0.541682,5.805489,-5.955222,0.541682
5.554934,-5.162269,0.543857,5.925964,-6.575245,0.543857,5.765906,-5.965704,0.543857
5.518076,-5.169466,0.538572,5.891590,-6.589071,0.538572,5.730047,-5.975100,0.538572
5.467653,-5.179852,0.543524,5.850234,-6.600830,0.543524,5.685013,-5.987168,0.543524
5.427131,-5.187351,0.539403,5.812777,-6.616253,0.539403,5.645879,-5.997858,0.539403
5.381457,-5.198594,0.534176,5.775660,-6.630662,0.534176,5.604561,-6.009091,0.534176
5.342195,-5.208282,0.541973,5.739930,-6.641648,0.541973,5.567327,-6.019617,0.541973
5.310335,-5.218065,0.533966,5.711846,-6.652897,0.533966,5.537000,-6.028070,0.533966
5.277258,-5.228412,0.533045,5.677821,-6.668121,0.533045,5.502488,-6.037938,0.533045
5.244204,-5.236427,0.527813,5.648806,-6.682357,0.527813,5.470937,-6.046703,0.527813
5.208169,-5.244760,0.532297,5.619362,-6.689370,0.532297,5.439053,-6.055907,0.532297
5.163173,-5.254387,0.528022,5.581105,-6.701697,0.528022,5.398037,-6.067726,0.528022
5.137162,-5.259653,0.523993,5.553808,-6.712443,0.523993,5.371211,-6.075751,0.523993
5.109863,-5.264669,0.528065,5.526207,-6.722343,0.528065,5.343763,-6.083584,0.528065
5.077632,-5.270704,0.522819,5.490822,-6.734860,0.522819,5.309849,-6.093573,0.522819
5.050666,-5.271778,0.518079,5.465511,-6.745045,0.518079,5.284084,-6.100731,0.518079
5.015602,-5.277805,0.525002,5.433252,-6.755849,0.525002,5.250900,-6.110515,0.525002
4.987084,-5.283291,0.520625,5.399865,-6.767423,0.520625,5.219594,-6.119268,0.520625
4.950658,-5.284430,0.516427,5.364658,-6.779402,0.516427,5.184636,-6.129335,0.516427
4.922186,-5.289735,0.523849,5.327617,-6.794671,0.523849,5.150877,-6.138624,0.523849
4.893073,-5.295489,0.518902,5.297572,-6.805460,0.518902,5.121146,-6.146871,0.518902
4.858123,-5.301510,0.514963,5.263741,-6.819498,0.514963,5.086507,-6.156215,0.514963
4.813549,-5.311451,0.520927,5.230476,-6.831867,0.520927,5.048116,-6.166853,0.520927
4.777430,-5.316940,0.517226,5.200143,-6.843145,0.517226,5.015388,-6.176086,0.517226
4.726697,-5.327757,0.512781,5.156808,-6.856561,0.512781,4.969067,-6.189246,0.512781
4.676933,-5.333847,0.509349,5.117198,-6.872443,0.509349,4.925303,-6.201828,0.509349
4.624043,-5.340606,0.511826,5.079489,-6.886802,0.511826,4.881550,-6.214819,0.511826
4.574140,-5.351661,0.507549,5.043346,-6.899002,0.507549,4.839712,-6.227462,0.507549
4.518792,-5.362603,0.506071,5.004816,-6.915705,0.506071,4.793971,-6.241944,0.506071
4.474318,-5.373002,0.502224,4.959916,-6.935180,0.502224,4.748897,-6.256326,0.502224
4.427064,-5.384188,0.504164,4.915488,-6.953667,0.504164,4.702987,-6.270827,0.504164
4.379528,-5.390378,0.500495,4.862599,-6.971750,0.500495,4.653289,-6.286557,0.500495
4.326613,-5.396451,0.499427,4.814291,-6.993671,0.499427,4.603093,-6.301964,0.499427
4.277153,-5.402542,0.495307,4.765466,-7.018560,0.495307,4.553628,-6.317505,0.495307
4.233462,-5.412792,0.494452,4.716102,-7.036563,0.494452,4.506608,-6.331750,0.494452
4.184027,-5.422722,0.490962,4.665344,-7.055852,0.490962,4.456419,-6.346960,0.490962
4.133553,-5.432665,0.491490,4.613377,-7.077913,0.491490,4.404712,-6.362431,0.491490
4.085254,-5.438609,0.486989,4.564233,-7.095620,0.486989,4.356424,-6.376712,0.486989
4.034918,-5.445744,0.489836,4.516355,-7.111930,0.489836,4.308060,-6.391049,0.489836
3.985702,-5.451142,0.485921,4.468030,-7.129234,0.485921,4.259925,-6.405206,0.485921
3.936162,-5.461933,0.490960,4.426614,-7.145648,0.490960,4.214819,-6.418558,0.490960
3.900609,-5.468241,0.486406,4.380185,-7.162487,0.486406,4.173163,-6.431120,0.486406
3.863973,-5.478659,0.482742,4.336528,-7.177411,0.482742,4.132143,-6.442684,0.482742
3.815977,-5.485384,0.482999,4.296100,-7.194153,0.482999,4.088515,-6.455354,0.482999
3.764645,-5.491648,0.478390,4.257792,-7.209875,0.478390,4.044851,-6.467945,0.478390
3.719272,-5.497851,0.477880,4.219537,-7.225272,0.477880,4.003817,-6.480390,0.477880
3.681780,-5.504208,0.479861,4.171674,-7.242277,0.479861,3.960515,-6.493116,0.479861
3.637718,-5.509438,0.476153,4.133255,-7.256915,0.476153,3.919972,-6.504787,0.476153
