,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
38,75.991509,90.000001,6.298696,-0.000371,0.000000,15.881197,-0.000000,-3.321730,27.116348
39,77.991285,90.000001,6.297729,-0.000604,-0.000000,15.808341,-0.000000,-3.397340,27.116348
40,79.991062,90.000001,6.296331,-0.000808,-0.000000,15.733815,0.000000,-3.473104,27.116348
41,81.990838,90.000001,6.294558,-0.000984,-0.000000,15.657616,0.000000,-3.549173,27.116348
42,83.990615,90.000001,6.292458,-0.001140,0.000000,15.579738,0.000000,-3.625653,27.116348
43,85.990391,90.000001,6.290061,-0.001286,0.000000,15.500174,-0.000000,-3.702651,27.116348
44,87.990168,90.000001,6.287379,-0.001430,0.000000,15.418915,-0.000000,-3.780274,27.116348
45,89.989944,90.000001,6.284407,-0.001582,0.000000,15.335948,-0.000000,-3.858617,27.116348
46,91.989721,90.000001,6.281116,-0.001754,0.000000,15.251262,0.000000,-3.937775,27.116348
47,93.989497,90.000001,6.277456,-0.001956,0.000000,15.164840,0.000000,-4.017829,27.116348
48,95.989274,90.000001,6.273361,-0.002198,0.000000,15.076665,-0.000001,-4.098820,27.116348
49,97.989051,90.000001,6.268745,-0.002484,-0.000000,14.986719,-0.000001,-4.180810,27.116348
50,99.988827,90.000001,6.263516,-0.002819,-0.000000,14.894980,-0.000000,-4.263862,27.116348
51,101.988604,90.000001,6.257578,-0.003204,-0.000000,14.801425,0.000003,-4.348035,27.116348
52,103.988380,90.000001,6.250831,-0.003638,0.000000,14.706030,0.000003,-4.432175,27.116348
53,105.988157,90.000001,6.243180,-0.004119,0.000000,14.608795,-0.000001,-4.511454,27.116348
54,107.987933,90.000001,6.234534,-0.004646,0.000000,14.509825,-0.000002,-4.584746,27.116348
55,109.987710,90.000001,6.224806,-0.005216,0.000000,14.409252,-0.000001,-4.652118,27.116348
56,111.987486,90.000001,6.213911,-0.005827,0.000000,14.307203,0.000000,-4.713653,27.116348
57,113.987263,90.000001,6.201772,-0.006476,0.000000,14.203805,0.000000,-4.769447,27.116348
58,115.987039,90.000001,6.188316,-0.007162,0.000000,14.099184,0.000000,-4.819612,27.116348
59,117.986816,90.000001,6.173471,-0.007884,0.000000,13.993463,0.000000,-4.864230,27.116348
60,119.986593,90.000001,6.157163,-0.008643,0.000000,13.886762,-0.000000,-4.903365,27.116348
61,121.986369,90.000001,6.139322,-0.009438,0.000000,13.779202,-0.000000,-4.937115,27.116348
62,123.986146,90.000001,6.119875,-0.010269,0.000000,13.670900,-0.000000,-4.965573,27.116348
63,125.985922,90.000001,6.098751,-0.011138,0.000000,13.561972,-0.000000,-4.988820,27.116348
64,127.985699,90.000001,6.075872,-0.012045,0.000000,13.452531,0.000000,-5.006902,27.116348
65,129.985475,90.000001,6.051165,-0.012990,0.000000,13.342691,0.000000,-5.019868,27.116348
66,131.985252,90.000001,6.024557,-0.013969,0.000000,13.232561,0.000000,-5.027796,27.116348
67,133.985028,90.000001,5.995981,-0.014980,0.000000,13.122251,0.000000,-5.030763,27.116348
68,135.984805,90.000001,5.965378,-0.016020,0.000000,13.011869,-0.000000,-5.028833,27.116348
69,137.984581,90.000001,5.932694,-0.017085,0.000000,12.901518,-0.000000,-5.022068,27.116348
70,139.984358,90.000001,5.897884,-0.018169,0.000000,12.791304,-0.000000,-5.010561,27.116348
71,141.984134,90.000001,5.860912,-0.019268,0.000000,12.681328,-0.000000,-4.994434,27.116348
72,143.983911,90.000001,5.821750,-0.020382,0.000000,12.571691,0.000000,-4.973777,27.116348
73,145.983688,90.000001,5.780367,-0.021510,0.000000,12.462491,0.000000,-4.948680,27.116348
74,147.983464,90.000001,5.736735,-0.022653,0.000000,12.353827,-0.000000,-4.919246,27.116348
75,149.983241,90.000001,5.690821,-0.023814,0.000000,12.245793,-0.000000,-4.885573,27.116348
76,151.983017,90.000001,5.642584,-0.024998,0.000000,12.138485,-0.000000,-4.847732,27.116348
77,153.982794,90.000001,5.591974,-0.026210,0.000000,12.031994,0.000000,-4.805749,27.116348
78,155.982570,90.000001,5.538932,-0.027451,0.000000,11.926411,0.000000,-4.759670,27.116348
79,157.982347,90.000001,5.483401,-0.028722,0.000000,11.821827,0.000000,-4.709539,27.116348
80,159.982123,90.000001,5.425322,-0.030019,0.000000,11.718328,0.000000,-4.655390,27.116348
81,161.981900,90.000001,5.364645,-0.031338,0.000000,11.616002,-0.000000,-4.597298,27.116348
82,163.981676,90.000001,5.301331,-0.032674,0.000000,11.514933,-0.000000,-4.535350,27.116348
83,165.981453,90.000001,5.235349,-0.034021,0.000000,11.415204,-0.000000,-4.469632,27.116348
84,167.981230,90.000001,5.166678,-0.035377,0.000000,11.316899,-0.000000,-4.400249,27.116348
85,169.981006,90.000001,5.095301,-0.036741,0.000000,11.220097,-0.000000,-4.327305,27.116348
86,171.980783,90.000001,5.021196,-0.038116,0.000000,11.124877,-0.000000,-4.250907,27.116348
87,173.980559,90.000001,4.944339,-0.039509,0.000000,11.031318,-0.000000,-4.171138,27.116348
88,175.980336,90.000001,4.864684,-0.040927,0.000000,10.939495,-0.000000,-4.088053,27.116348
89,177.980112,90.000001,4.782172,-0.042380,0.000000,10.849484,-0.000000,-4.001721,27.116348
90,179.979889,90.000001,4.696724,-0.043878,0.000000,10.761358,-0.000000,-3.912196,27.116348
91,181.979665,90.000001,4.608245,-0.045429,0.000000,10.675188,-0.000000,-3.819531,27.116348
92,183.979442,90.000001,4.516618,-0.047044,0.000000,10.591046,0.000000,-3.723771,27.116348
93,185.979218,90.000001,4.421707,-0.048731,0.000000,10.509000,0.000000,-3.624939,27.116348
94,187.978995,90.000001,4.323363,-0.050494,0.000000,10.429119,0.000000,-3.523069,27.116348
95,189.978771,90.000001,4.221432,-0.052335,0.000000,10.351468,0.000000,-3.418188,27.116348
96,191.978548,90.000001,4.115757,-0.054250,0.000000,10.276113,-0.000000,-3.310322,27.116348
97,193.978325,90.000001,4.006194,-0.056230,0.000000,10.203118,-0.000000,-3.199519,27.116348
98,195.978101,90.000001,3.892622,-0.058261,0.000000,10.132545,-0.000000,-3.085841,27.116348
99,197.977878,90.000001,3.774948,-0.060325,0.000000,10.064455,-0.000000,-2.969372,27.116348
100,199.977654,90.000001,3.653113,-0.062407,0.000000,9.998910,0.000000,-2.850190,27.116348
