,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
269,53.725321,6.134426,-0.234703,-0.015930,-2.968289,1.679699,-1.666575,-6.113513,15.510823
270,53.925044,6.036256,-0.236888,-0.006128,-3.022905,1.479352,-1.133193,-6.027821,15.510823
271,54.124766,5.934756,-0.237290,0.001525,-3.060718,1.278212,-0.561374,-5.903379,15.510823
272,54.324489,5.830203,-0.236499,0.005832,-3.079835,1.077184,0.046013,-5.759931,15.510823
273,54.524211,5.723286,-0.235091,0.008038,-3.078237,0.877176,-2.307282,-3.978419,15.510823
274,54.723933,5.613078,-0.233248,0.010676,-3.159764,0.736600,-1.743109,-3.850046,15.510823
275,54.923656,5.498352,-0.230712,0.014970,-3.222432,0.598184,-1.132222,-3.696751,15.510823
276,55.123378,5.379461,-0.227216,0.020137,-3.263938,0.462665,-0.477075,-3.518166,15.510823
277,55.323100,5.256827,-0.222694,0.025163,-3.281813,0.330841,0.219212,-3.316478,15.510823
278,55.522823,5.131056,-0.217242,0.029371,-3.273402,0.203578,0.954743,-3.095131,15.510823
279,55.722545,5.003032,-0.211037,0.032843,-3.235846,0.081828,1.727985,-2.852812,15.510823
280,55.922268,4.873783,-0.204225,0.035177,-3.166073,-0.033363,2.535716,-2.587255,15.510823
281,56.121990,4.744453,-0.197174,0.034877,-3.060740,-0.140837,3.379420,-2.302264,15.510823
282,56.321712,4.616633,-0.190492,0.031399,-2.916199,-0.239307,4.265263,-2.000979,15.510823
283,56.521435,4.492440,-0.184757,0.025563,-2.728512,-0.327357,5.203637,-1.684831,15.510823
284,56.721157,4.374516,-0.180265,0.019533,-2.493494,-0.403451,6.201928,-1.351661,15.510823
285,56.920880,4.265853,-0.176834,0.015157,-2.206733,-0.465949,7.259645,-0.997642,15.510823
286,57.120602,4.169643,-0.174134,0.012026,-1.863539,-0.513111,8.382372,-0.621412,15.510823
287,57.320324,4.089444,-0.172072,0.008426,-1.458855,-0.543112,9.587766,-0.222673,15.510823
288,57.520047,4.029282,-0.170923,0.002577,-0.987225,-0.554065,10.917891,0.199628,15.510823
289,57.719769,3.993630,-0.171178,-0.005283,-0.442857,-0.544112,12.793132,0.648767,15.510823
290,57.919491,3.987504,-0.173028,-0.013032,0.198495,-0.511588,11.215540,1.133034,15.510823
291,58.119214,4.011429,-0.176274,-0.019107,0.758985,-0.454965,9.819608,1.658293,15.510823
292,58.318936,4.060974,-0.180495,-0.022759,1.244617,-0.372953,8.562063,2.226295,15.510823
293,58.518659,4.131677,-0.185167,-0.023687,1.661265,-0.264617,7.405818,2.835818,15.510823
294,58.718381,4.219355,-0.189789,-0.022487,2.014563,-0.129333,6.325654,3.483569,15.510823
295,58.918103,4.320285,-0.194062,-0.020349,2.309838,0.033276,5.310228,4.167417,15.510823
296,59.117826,4.431188,-0.197897,-0.018117,2.552097,0.223398,4.362371,4.893855,15.510823
297,59.317548,4.549004,-0.201194,-0.014381,2.746108,0.441047,3.501679,5.698965,15.510823
298,59.517271,4.670256,-0.202986,-0.000986,2.896598,0.685968,2.740715,6.650273,15.510823
299,59.716993,4.790796,-0.199931,0.039053,3.008490,0.957472,2.046298,7.757630,15.510823
300,59.916715,4.907483,-0.185696,0.123735,3.086838,1.254492,1.332167,8.702580,15.510823
301,60.116438,5.022310,-0.152096,0.250231,3.136001,1.575660,0.585162,8.891849,15.510823
302,60.316160,5.143591,-0.091376,0.371442,3.158550,1.918308,-0.063032,8.789510,15.510823
303,60.515882,5.273761,-0.006754,0.421265,3.155952,2.280691,-0.624288,9.397945,15.510823
304,60.715605,5.400492,0.079041,0.387734,3.130782,2.659587,-1.183357,10.617135,15.510823
305,60.915327,5.515087,0.148422,0.313012,3.087164,3.050931,-1.713902,11.806890,15.510823
306,61.115050,5.618758,0.199098,0.230185,3.029063,3.451187,-2.186328,12.779232,15.510823
307,61.314772,5.713924,0.232830,0.145510,2.959576,3.857339,-2.598183,13.564224,15.510823
308,61.514494,5.802127,0.250475,0.056701,2.881104,4.267018,-2.887088,13.870455,15.510823
309,61.714217,5.886271,0.252900,-0.025524,2.795513,4.678221,-2.955662,13.299950,15.510823
310,61.913939,5.971171,0.243344,-0.068013,2.704261,5.088841,-2.902457,12.371625,15.510823
311,62.113662,6.058808,0.230973,-0.045781,2.608506,5.496993,-2.900206,11.820388,15.510823
312,62.313384,6.146129,0.228195,0.023147,2.509542,5.900341,-2.958136,11.625613,15.510823
313,62.513106,6.229876,0.241472,0.101917,2.408802,6.296251,-3.035228,11.576163,15.510823
314,62.712829,6.308530,0.269765,0.165840,2.307566,6.682359,-3.123222,11.604463,15.510823
315,62.912551,6.381321,0.307940,0.205509,2.206848,7.056582,-3.220849,11.674118,15.510823
316,63.112273,6.447949,0.350294,0.221839,2.107364,7.417166,-3.324732,11.743970,15.510823
317,63.311996,6.508513,0.392251,0.219333,2.009544,7.762697,-3.423918,11.749670,15.510823
318,63.511718,6.563495,0.430852,0.203332,1.913572,8.092039,-3.515250,11.658947,15.510823
319,63.711441,6.613474,0.464395,0.177714,1.819445,8.404228,-3.598259,11.452238,15.510823
320,63.911163,6.659028,0.491885,0.145095,1.727005,8.698436,-3.670443,11.107164,15.510823
321,64.110885,6.700727,0.512824,0.107513,1.635983,8.973879,-3.742247,10.644441,15.510823
322,64.310608,6.738979,0.526860,0.065574,1.546011,9.229798,-3.815826,10.060592,15.510823
323,64.510330,6.774145,0.533656,0.019593,1.456630,9.465453,-3.869971,9.312445,15.510823
324,64.710053,6.806733,0.532970,-0.028432,1.367313,9.680381,-3.888578,8.441501,15.510823
325,64.909775,6.837271,0.524753,-0.075428,1.277515,9.875317,-3.883644,7.518217,15.510823
326,65.109497,6.866077,0.509120,-0.119305,1.186717,10.051090,-3.869491,6.592599,15.510823
327,65.309220,6.893285,0.486289,-0.158839,1.094409,10.208358,-3.851086,5.688740,15.510823
328,65.508942,6.918934,0.456607,-0.192729,1.000092,10.347682,-3.839147,4.833903,15.510823
329,65.708664,6.942935,0.420675,-0.220087,0.903270,10.469591,-3.857266,4.061684,15.510823
330,65.908387,6.965013,0.379385,-0.242382,0.803476,10.574674,-3.929684,3.390313,15.510823
331,66.108109,6.984753,0.333457,-0.265412,0.700307,10.663682,-4.050767,2.800603,15.510823
332,66.307832,7.001816,0.282378,-0.298141,0.593462,10.737552,-4.148063,2.235869,15.510823
333,66.507554,7.016182,0.223447,-0.344606,0.482715,10.797247,-4.132790,1.664189,15.510823
334,66.707276,7.028001,0.152730,-0.396139,0.367863,10.843495,-4.029371,1.125075,15.510823
335,66.906999,7.037121,0.068371,-0.434379,0.248640,10.876785,-3.975453,0.670108,15.510823
336,67.106721,7.042937,-0.025377,-0.443325,0.124826,10.897655,-4.070682,0.297920,15.510823
337,67.306444,7.044850,-0.118853,-0.420986,-0.003498,10.907046,-4.283497,-0.023806,15.510823
338,67.506166,7.042693,-0.203867,-0.378720,-0.135960,10.906310,-4.509053,-0.312196,15.510823
339,67.705888,7.036537,-0.277604,-0.329944,-0.272030,10.896889,-4.682092,-0.565711,15.510823
340,67.905611,7.026393,-0.340478,-0.282045,-0.411093,10.880087,-4.802601,-0.782576,15.510823
341,68.105333,7.012209,-0.393427,-0.236487,-0.552480,10.857048,-4.887132,-0.965216,15.510823
342,68.305055,6.993954,-0.437009,-0.192301,-0.695457,10.828810,-4.933149,-1.114456,15.510823
343,68.504778,6.971592,-0.471550,-0.148960,-0.839221,10.796332,-4.925855,-1.228376,15.510823
344,68.704500,6.945019,-0.497424,-0.107013,-0.982894,10.760504,-4.857584,-1.306202,15.510823
345,68.904223,6.914066,-0.515089,-0.067342,-1.125518,10.722152,-4.731345,-1.350030,15.510823
346,69.103945,6.878554,-0.525053,-0.030555,-1.266033,10.682058,-4.563653,-1.366364,15.510823
347,69.303667,6.838418,-0.527774,0.003845,-1.403269,10.640969,-4.363670,-1.364673,15.510823
348,69.503390,6.793733,-0.523527,0.036994,-1.535951,10.599475,-4.118281,-1.360390,15.510823
349,69.703112,6.744499,-0.512461,0.068963,-1.662729,10.557596,-3.816506,-1.355792,15.510823
350,69.902835,6.690581,-0.494806,0.098576,-1.782197,10.515156,-3.467467,-1.355220,15.510823
351,70.102557,6.631924,-0.471031,0.124875,-1.892884,10.471895,-3.086447,-1.366027,15.510823
352,70.302279,6.568729,-0.441779,0.148011,-1.993265,10.427468,-2.760196,-1.311166,15.510823
353,70.502002,6.501402,-0.407680,0.169122,-2.084412,10.384171,-2.327610,-1.359568,15.510823
354,70.701724,6.430443,-0.369137,0.189473,-2.162199,10.338735,-1.862562,-1.426240,15.510823
355,70.901446,6.356295,-0.326326,0.209230,-2.225155,10.290527,-1.364048,-1.511489,15.510823
356,71.101169,6.279353,-0.279460,0.227413,-2.271832,10.238804,-1.034727,-1.419534,15.510823
357,71.300891,6.200044,-0.229040,0.243041,-2.307672,10.189637,-0.844860,-1.192673,15.510823
358,71.500614,6.118827,-0.175783,0.256347,-2.337217,10.147928,-0.654777,-0.975661,15.510823
359,71.700336,6.036113,-0.120299,0.267824,-2.360275,10.113570,-0.451221,-0.784716,15.510823
360,71.900058,5.952286,-0.063165,0.277052,-2.376247,10.085794,-0.276733,-0.583027,15.510823
361,72.099781,5.867778,-0.005097,0.283473,-2.386068,10.065102,-0.187249,-0.320328,15.510823
362,72.299503,5.783019,0.053046,0.286264,-2.392710,10.053739,-0.139477,-0.044542,15.510823
363,72.499226,5.698404,0.110269,0.285271,-2.397638,10.052165,-0.023316,0.130162,15.510823
364,72.698948,5.614239,0.165824,0.281663,-2.398456,10.056734,0.232909,0.126382,15.510823
365,72.898670,5.530981,0.219122,0.274856,-2.390357,10.061128,0.513196,0.054780,15.510823
366,73.098393,5.449551,0.268970,0.260987,-2.372810,10.063001,0.543293,0.184824,15.510823
367,73.298115,5.370796,0.313565,0.237145,-2.354709,10.069159,0.484516,0.345179,15.510823
368,73.497837,5.294649,0.351644,0.205613,-2.338988,10.080359,0.549390,0.308522,15.510823
369,73.697560,5.220224,0.383170,0.172288,-2.321441,10.090213,0.608548,0.192775,15.510823
370,73.897282,5.146400,0.409072,0.143051,-2.302007,10.096369,0.694089,-0.039407,15.510823
371,74.097005,5.072309,0.430746,0.121487,-2.279559,10.095094,1.216064,-0.808160,15.510823
372,74.296727,4.998170,0.449470,0.106363,-2.239659,10.068578,1.691808,-1.629445,15.510823
373,74.496449,4.925000,0.465860,0.093818,-2.183688,10.014670,2.110989,-2.504587,15.510823
374,74.696172,4.853422,0.480185,0.082569,-2.113361,9.931231,2.469555,-3.438951,15.510823
375,74.895894,4.784056,0.492605,0.071246,-2.030686,9.816103,2.762478,-4.437183,15.510823
376,75.095617,4.717443,0.502962,0.058576,-1.937951,9.667149,2.957537,-5.457346,15.510823
377,75.295339,4.653433,0.511297,0.046880,-1.837670,9.482107,3.051152,-6.494398,15.510823
378,75.495061,4.591945,0.518001,0.037744,-1.732572,9.258406,3.054368,-7.575477,15.510823
379,75.694784,4.533178,0.523437,0.030667,-1.625675,8.993278,2.975050,-8.732274,15.510823
380,75.894506,4.477455,0.527798,0.023719,-1.520282,8.683933,2.819832,-10.006306,15.510823
381,76.094228,4.425130,0.530822,0.013677,-1.419917,8.327781,2.569258,-11.341558,15.510823
382,76.293951,4.376074,0.531901,-0.000598,-1.328190,7.922868,2.213374,-12.606811,15.510823
383,76.493673,4.329738,0.530462,-0.018284,-1.248587,7.469472,1.773911,-13.740852,15.510823
384,76.693396,4.285541,0.526006,-0.039275,-1.184133,6.970201,1.277346,-14.743555,15.510823
385,76.893118,4.242873,0.517954,-0.064190,-1.137175,6.428197,0.745285,-15.584431,15.510823
386,77.092840,4.200958,0.505616,-0.093261,-1.109364,5.846652,0.202377,-16.243451,15.510823
387,77.292563,4.158905,0.488222,-0.126676,-1.101665,5.228760,-0.325845,-16.721789,15.510823
388,77.492285,4.115768,0.464870,-0.165140,-1.114351,4.577750,-0.813872,-16.977474,15.510823
389,77.692008,4.070426,0.434402,-0.209013,-1.146989,3.896926,-1.226727,-16.845084,15.510823
390,77.891730,4.021186,0.395302,-0.255019,-1.198495,3.189653,-1.525108,-16.228487,15.510823
391,78.091452,3.965703,0.346291,-0.295157,-1.267134,2.459281,-1.701624,-15.368637,15.510823
392,78.291175,3.901847,0.287710,-0.322236,-1.350164,1.709371,-1.774225,-14.581448,15.510823
393,78.490897,3.828599,0.222077,-0.334745,-1.443213,0.944651,-1.751294,-13.992713,15.510823
394,78.690619,3.746185,0.152932,-0.337803,-1.539975,0.171528,-1.618592,-13.523438,15.510823
395,78.890342,3.655439,0.082523,-0.341108,-1.632571,-0.602114,-1.351502,-12.986074,15.510823
396,79.090064,3.556896,0.010426,-0.353127,-1.712205,-1.367292,-0.943263,-12.252731,15.510823
397,79.289787,3.450817,-0.065588,-0.376793,-1.769680,-2.113877,-0.414796,-11.349111,15.510823
398,79.489509,3.338283,-0.147447,-0.407646,-1.795863,-2.830270,0.203335,-10.437628,15.510823
399,79.689231,3.222893,-0.234143,-0.435446,-1.782751,-3.503376,0.898026,-9.644316,15.510823
400,79.888954,3.110816,-0.321177,-0.451675,-1.725371,-4.119608,1.663186,-8.927785,15.510823
401,80.088676,3.008173,-0.403420,-0.454195,-1.623414,-4.666898,2.514648,-8.337764,15.510823
402,80.288399,2.920714,-0.475697,-0.436071,-1.481761,-5.136573,3.538838,-8.009814,15.510823
403,80.488121,2.852784,-0.532280,-0.385479,-1.309515,-5.526436,4.622883,-7.520691,15.510823
404,80.687843,2.802112,-0.572694,-0.309165,-1.116393,-5.840615,5.414387,-6.367623,15.510823
405,80.887566,2.763694,-0.600530,-0.223469,-0.911215,-6.081915,5.854913,-4.717250,15.510823
406,81.087288,2.734813,-0.618128,-0.135177,-0.701514,-6.250870,5.925231,-2.730543,15.510823
407,81.287010,2.713918,-0.626800,-0.047531,-0.494469,-6.346283,5.609582,-0.550452,15.510823
408,81.486733,2.700022,-0.627261,0.037033,-0.297661,-6.365595,5.008941,0.670372,15.510823
409,81.686455,2.692570,-0.619731,0.118241,-0.118122,-6.341566,4.333487,0.136107,15.510823
410,81.886178,2.691195,-0.603927,0.192233,0.045042,-6.336441,3.694508,-0.457127,15.510823
411,82.085900,2.696130,-0.579470,0.251577,0.196212,-6.355146,3.236358,-0.885228,15.510823
412,82.285622,2.708105,-0.546779,0.294772,0.340601,-6.394640,3.079498,-1.428724,15.510823
413,82.485345,2.728165,-0.506713,0.321923,0.489442,-6.463694,3.169273,-1.948638,15.510823
414,82.685067,2.757978,-0.460654,0.331120,0.654619,-6.565254,3.320972,-1.154589,15.510823
415,82.884790,2.799295,-0.411029,0.323924,0.838424,-6.629157,3.299411,0.663624,15.510823
416,83.084512,2.852820,-0.360632,0.308102,1.027695,-6.591088,3.094183,2.311307,15.510823
417,83.284234,2.917731,-0.310986,0.295043,1.207414,-6.456840,2.701161,3.819948,15.510823
418,83.483957,2.992560,-0.261360,0.292864,1.364588,-6.234566,2.125080,5.153906,15.510823
419,83.683679,3.076040,-0.209422,0.302807,1.488927,-5.933011,1.403553,6.251864,15.510823
420,83.883401,3.167274,-0.152635,0.317186,1.572579,-5.560396,0.610469,7.131326,15.510823
421,84.083124,3.264570,-0.090569,0.322337,1.609906,-5.124353,-0.192039,7.936907,15.510823
422,84.282846,3.363917,-0.026596,0.307675,1.598012,-4.632752,-0.989431,8.812978,15.510823
423,84.482569,3.459711,0.033220,0.270770,1.537556,-4.094264,-1.782182,9.786208,15.510823
424,84.682291,3.547200,0.083302,0.217231,1.432563,-3.517735,-2.541729,10.747002,15.510823
425,84.882013,3.624007,0.121080,0.158320,1.289104,-2.911156,-3.210877,11.546896,15.510823
426,85.081736,3.689556,0.147141,0.105385,1.113936,-2.281219,-3.746482,12.131625,15.510823
427,85.281458,3.743695,0.163782,0.064839,0.913887,-1.633435,-4.139091,12.545315,15.510823
428,85.481181,3.786100,0.173714,0.037324,0.695813,-0.972466,-4.392723,12.843826,15.510823
429,85.680903,3.816421,0.179283,0.020352,0.466661,-0.302451,-4.504162,13.040696,15.510823
430,85.880625,3.834546,0.182346,0.011893,0.233441,0.372778,-4.467240,13.127738,15.510823
431,86.080348,3.840644,0.184518,0.011391,0.003142,1.049552,-4.279556,13.095252,15.510823
432,86.280070,3.835126,0.187416,0.019438,-0.217345,1.724232,-3.944857,12.938404,15.510823
433,86.479792,3.818620,0.192842,0.037100,-0.421273,2.393078,-3.475470,12.666102,15.510823
434,86.679515,3.791996,0.202743,0.064493,-0.602106,3.052112,-2.884219,12.275842,15.510823
435,86.879237,3.756386,0.219017,0.101463,-0.753620,3.696985,-2.187567,11.761606,15.510823
436,87.078960,3.713187,0.243577,0.147775,-0.870026,4.322852,-1.417165,11.181513,15.510823
437,87.278682,3.664337,0.277780,0.198868,-0.946257,4.924322,-0.604309,10.663817,15.510823
438,87.478404,3.612773,0.320757,0.243741,-0.978634,5.495645,0.246608,10.335946,15.510823
439,87.678127,3.562379,0.368300,0.269414,-0.965851,6.031384,1.161414,10.244626,15.510823
440,87.877849,3.516972,0.414165,0.267321,-0.909612,6.527458,2.162393,10.289650,15.510823
441,88.077572,3.478915,0.453063,0.237048,-0.814130,6.981808,3.205922,10.202595,15.510823
442,88.277294,3.448655,0.482661,0.186363,-0.684680,7.393772,4.167710,9.709281,15.510823
443,88.477016,3.425654,0.503072,0.126688,-0.526370,7.762577,4.936967,8.758877,15.510823
444,88.676739,3.409563,0.515283,0.067398,-0.343779,8.086520,5.479825,7.479570,15.510823
445,88.876461,3.400601,0.520310,0.013841,-0.141286,8.362908,5.812449,6.019137,15.510823
446,89.076183,3.399386,0.519058,-0.032083,0.076360,8.588293,6.010231,4.534441,15.510823
447,89.275906,3.406568,0.512244,-0.073806,0.303595,8.759732,6.121408,3.126002,15.510823
448,89.475628,3.422354,0.499988,-0.117986,0.534254,8.877522,5.979312,1.713135,15.510823
449,89.675351,3.447057,0.481654,-0.161862,0.762131,8.942811,5.767434,1.453132,15.510823
450,89.875073,3.482372,0.456914,-0.190943,0.994083,9.001252,0.000000,0.000000,15.510823
