,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
313,62.527138,4.859092,-0.061100,0.132382,0.942458,-6.137672,-3.302959,6.999847,19.479877
314,62.726906,4.894809,-0.034703,0.132810,0.807640,-5.851955,-3.388039,6.751767,19.479877
315,62.926673,4.924968,-0.008483,0.128707,0.669272,-5.576214,-3.367434,6.434756,19.479877
316,63.126440,4.949479,0.016819,0.123385,0.531832,-5.313582,-3.229234,6.040703,19.479877
317,63.326207,4.968498,0.041424,0.120920,0.400014,-5.067000,-2.967190,5.570668,19.479877
318,63.525975,4.982372,0.065943,0.120919,0.278703,-4.839248,-2.581135,5.034896,19.479877
319,63.725742,4.991624,0.090633,0.121260,0.172954,-4.632969,-2.071789,4.443990,19.479877
320,63.925509,4.996976,0.115301,0.119472,0.087959,-4.450652,-1.436724,3.802054,19.479877
321,64.125276,4.999376,0.139295,0.114622,0.028998,-4.294624,-0.672478,3.110564,19.479877
322,64.325043,5.000000,0.162018,0.106847,0.001414,-4.167033,-0.069117,2.375122,19.479877
323,64.524811,5.000000,0.182723,0.095157,-0.001414,-4.069839,0.051989,1.597332,19.479877
324,64.724578,4.999986,0.200487,0.078590,0.000704,-4.004773,-0.017092,0.777663,19.479877
325,64.924345,5.000000,0.214197,0.055947,0.000012,-3.973320,-0.000608,-0.085257,19.479877
326,65.124112,5.000000,0.222661,0.027603,-0.000012,-3.976743,0.000608,-0.986580,19.479877
327,65.323879,5.000000,0.225070,-0.003729,0.000012,-4.016192,-0.000606,-1.895410,19.479877
328,65.523647,5.000000,0.221167,-0.035059,-0.000012,-4.092032,0.000602,-2.725586,19.479877
329,65.723414,5.000000,0.211115,-0.064752,0.000012,-4.201495,-0.000598,-3.457610,19.479877
330,65.923181,5.000000,0.195197,-0.093222,-0.000012,-4.340919,0.000594,-4.094734,19.479877
331,66.122948,5.000000,0.173460,-0.122724,0.000012,-4.506433,-0.000592,-4.635676,19.479877
332,66.322716,5.000000,0.145398,-0.156775,-0.000012,-4.693947,-0.005683,-5.059874,19.479877
333,66.522483,4.999995,0.109835,-0.196515,-0.000242,-4.899202,0.018014,-5.341399,19.479877
334,66.722250,5.000000,0.065786,-0.236699,0.000495,-5.117802,-0.023919,-5.495488,19.479877
335,66.922017,5.000000,0.014098,-0.265151,-0.000495,-5.345143,-0.171245,-5.598780,19.479877
336,67.121784,4.999834,-0.040733,-0.266802,-0.007565,-5.576312,-0.272538,-5.718157,19.479877
337,67.321552,4.999309,-0.091274,-0.236290,-0.018524,-5.806226,-0.307970,-5.794007,19.479877
338,67.521319,4.998364,-0.131849,-0.184842,-0.030422,-6.030073,-0.282754,-5.684660,19.479877
339,67.721086,4.997023,-0.161307,-0.131958,-0.041032,-6.243397,-0.206532,-5.323246,19.479877
340,67.920853,4.995350,-0.181945,-0.093558,-0.048729,-6.441783,-0.096829,-4.768363,19.479877
341,68.120621,4.993455,-0.197307,-0.073430,-0.052360,-6.620591,0.029313,-4.107141,19.479877
342,68.320388,4.991507,-0.210016,-0.062413,-0.051258,-6.774984,0.159217,-3.359928,19.479877
343,68.520155,4.989707,-0.220436,-0.048304,-0.045324,-6.900217,0.280119,-2.496351,19.479877
344,68.719922,4.988233,-0.227284,-0.024587,-0.035042,-6.991844,0.376754,-1.489268,19.479877
345,68.919689,4.987212,-0.228772,0.009875,-0.021425,-7.045674,0.431501,-0.349573,19.479877
346,69.119457,4.986721,-0.223407,0.050259,-0.005920,-7.058234,0.434270,0.801631,19.479877
347,69.319224,4.986791,-0.210778,0.088604,0.009818,-7.029182,0.391037,1.860633,19.479877
348,69.518991,4.987420,-0.191487,0.119926,0.024248,-6.960524,0.314086,2.809900,19.479877
349,69.718758,4.988557,-0.166744,0.142564,0.036083,-6.854641,0.215466,3.663352,19.479877
350,69.918525,4.990100,-0.137934,0.158790,0.044353,-6.714036,0.105405,4.431334,19.479877
351,70.118293,4.991908,-0.105833,0.172918,0.048458,-6.541442,-0.006237,5.106225,19.479877
352,70.318060,4.993817,-0.070553,0.186681,0.048212,-6.339743,-0.108642,5.683406,19.479877
353,70.517827,4.995663,-0.032106,0.199415,0.043856,-6.111883,-0.191061,6.169014,19.479877
354,70.717594,4.997289,0.009285,0.210190,0.036082,-5.860850,-0.243377,6.573447,19.479877
355,70.917362,4.998570,0.053139,0.217834,0.026042,-5.589691,-0.256829,6.927042,19.479877
356,71.117129,4.999432,0.098173,0.216349,0.015358,-5.301530,-0.225664,7.330065,19.479877
357,71.316896,4.999873,0.140318,0.189868,0.006064,-4.999646,-0.143689,7.923958,19.479877
358,71.516663,5.000000,0.171532,0.118774,0.000404,-4.687477,-0.021777,8.615697,19.479877
359,71.716430,5.000000,0.183409,0.002346,-0.000404,-4.368079,0.016234,8.789650,19.479877
360,71.916198,4.999996,0.172299,-0.116988,0.000195,-4.044070,-0.004932,8.243943,19.479877
361,72.115965,5.000000,0.142055,-0.173290,-0.000000,-3.717852,0.000016,7.784933,19.479877
362,72.315732,5.000000,0.107554,-0.145170,0.000000,-3.391434,-0.000016,7.679801,19.479877
363,72.515499,5.000000,0.084630,-0.068963,-0.000000,-3.067601,0.000015,7.632415,19.479877
364,72.715266,5.000000,0.079230,0.016821,0.000000,-2.748937,-0.000015,7.460109,19.479877
365,72.915034,5.000000,0.091081,0.094801,-0.000000,-2.437866,0.000015,7.202624,19.479877
366,73.114801,5.000000,0.117169,0.150052,0.000000,-2.136756,-0.000015,7.043290,19.479877
367,73.314568,5.000000,0.149532,0.155833,-0.000000,-1.847820,0.000015,7.075464,19.479877
368,73.514335,5.000000,0.175298,0.099868,0.000000,-1.572707,-0.000015,6.954380,19.479877
369,73.714103,5.000000,0.186193,0.017331,-0.000000,-1.312501,0.000014,6.427705,19.479877
370,73.913870,5.000000,0.182915,-0.045763,0.000000,-1.068518,-0.000013,5.804892,19.479877
371,74.113637,5.000000,0.170401,-0.077106,-0.000000,-0.841058,0.000012,5.282497,19.479877
372,74.313404,5.000000,0.153753,-0.087743,0.000000,-0.630100,-0.000012,4.849091,19.479877
373,74.513171,5.000000,0.135822,-0.090605,-0.000000,-0.435387,0.000011,4.455250,19.479877
374,74.712939,5.000000,0.117521,-0.091938,0.000000,-0.256475,-0.000011,4.078419,19.479877
375,74.912706,5.000000,0.098943,-0.093709,-0.000000,-0.092855,0.000010,3.712329,19.479877
376,75.112473,5.000000,0.079955,-0.096041,0.000000,0.055991,-0.000010,3.355860,19.479877
377,75.312240,5.000000,0.060527,-0.097819,-0.000000,0.190572,0.000010,3.011153,19.479877
378,75.512007,5.000000,0.040874,-0.098185,0.000000,0.311386,-0.000009,2.679383,19.479877
379,75.711775,5.000000,0.021324,-0.096531,-0.000000,0.418925,0.000009,2.360905,19.479877
380,75.911542,5.000000,0.002367,-0.092247,0.000000,0.513677,-0.000008,2.055452,19.479877
381,76.111309,5.000000,-0.015505,-0.086008,-0.000000,0.596122,0.000008,1.761649,19.479877
382,76.311076,5.000000,-0.032034,-0.079120,0.000000,0.666732,-0.000007,1.478515,19.479877
383,76.510844,5.000000,-0.047184,-0.072352,-0.000000,0.725960,0.000007,1.205582,19.479877
384,76.710611,5.000000,-0.061023,-0.066115,0.000000,0.774240,-0.000006,0.942822,19.479877
385,76.910378,5.000000,-0.073637,-0.059879,-0.000000,0.811985,0.000006,0.690098,19.479877
386,77.110145,5.000000,-0.084894,-0.052467,0.000000,0.839592,-0.000005,0.446284,19.479877
387,77.309912,5.000000,-0.094587,-0.044685,-0.000000,0.857435,0.000005,0.210735,19.479877
388,77.509680,5.000000,-0.102854,-0.038357,0.000000,0.865865,-0.000004,-0.016582,19.479877
389,77.709447,5.000000,-0.110034,-0.033591,-0.000000,0.865201,0.000004,-0.236201,19.479877
390,77.909214,5.000000,-0.116318,-0.029143,0.000000,0.855746,-0.000003,-0.448951,19.479877
391,78.108981,5.000000,-0.121641,-0.023898,-0.000000,0.837786,0.000003,-0.655381,19.479877
392,78.308748,5.000000,-0.125812,-0.017717,0.000000,0.811589,-0.000002,-0.855799,19.479877
393,78.508516,5.000000,-0.128687,-0.011023,-0.000000,0.777401,0.000002,-1.050684,19.479877
394,78.708283,5.000000,-0.130198,-0.004079,0.000000,0.735446,-0.000002,-1.240565,19.479877
395,78.908050,5.000000,-0.130305,0.003028,-0.000000,0.685927,0.000001,-1.425566,19.479877
396,79.107817,5.000000,-0.129007,0.009879,0.000000,0.629029,-0.000001,-1.605554,19.479877
397,79.307585,5.000000,-0.126438,0.015570,-0.000000,0.564914,0.000000,-1.781218,19.479877
398,79.507352,5.000000,-0.122898,0.019574,-0.000000,0.493727,0.000000,-1.953929,19.479877
399,79.707119,5.000000,-0.118702,0.022247,0.000000,0.415598,-0.000001,-2.124547,19.479877
400,79.906886,5.000000,-0.114042,0.024349,-0.000000,0.330649,0.000001,-2.293240,19.479877
401,80.106653,5.000000,-0.108964,0.026535,0.000000,0.238991,-0.000002,-2.459597,19.479877
402,80.306421,5.000000,-0.103422,0.028994,-0.000000,0.140733,0.000002,-2.622670,19.479877
403,80.506188,5.000000,-0.097408,0.031073,0.000000,0.035973,-0.000002,-2.782369,19.479877
