,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
246,49.131707,7.402198,0.151662,-0.029382,-2.017877,6.875011,2.672033,-10.479608,15.672363
247,49.331429,7.349618,0.145520,-0.033377,-1.947008,6.597065,3.024847,-10.908609,15.672363
248,49.531151,7.298667,0.138504,-0.038872,-1.866173,6.305546,3.389035,-11.337400,15.672363
249,49.730874,7.249706,0.130074,-0.048034,-1.775032,6.000652,3.761751,-11.749612,15.672363
250,49.930596,7.203034,0.119447,-0.061372,-1.673200,5.682587,4.139625,-12.130402,15.672363
251,50.130318,7.158912,0.105848,-0.077874,-1.560227,5.351538,4.521342,-12.473292,15.672363
252,50.330041,7.117618,0.088806,-0.095590,-1.435582,5.007673,4.911013,-12.787288,15.672363
253,50.529763,7.079499,0.068168,-0.113255,-1.298652,4.651134,5.311775,-13.077330,15.672363
254,50.729486,7.044964,0.044051,-0.128648,-1.148740,4.282059,-1.519788,-6.998566,15.672363
255,50.929208,7.011542,0.017241,-0.137994,-1.192137,4.082218,-5.029492,-4.337327,15.672363
256,51.128930,6.975089,-0.010724,-0.138835,-1.337112,3.957194,-5.058095,-4.698204,15.672363
257,51.328653,6.934165,-0.038061,-0.131840,-1.483869,3.820879,-5.064612,-5.032902,15.672363
258,51.528375,6.888743,-0.063451,-0.120403,-1.631551,3.674121,-5.036404,-5.331551,15.672363
259,51.728098,6.838731,-0.086413,-0.108430,-1.779247,3.517771,-4.967590,-5.589369,15.672363
260,51.927820,6.784006,-0.107103,-0.097876,-1.925985,3.352665,-4.861156,-5.810813,15.672363
261,52.127542,6.724501,-0.125783,-0.088127,-2.070737,3.179635,-4.720873,-6.002021,15.672363
262,52.327265,6.660232,-0.142428,-0.077527,-2.212410,2.999515,-4.545604,-6.163668,15.672363
263,52.526987,6.591259,-0.156734,-0.065049,-2.349853,2.813148,-4.331889,-6.293031,15.672363
264,52.726709,6.517642,-0.168299,-0.050468,-2.481855,2.621385,-4.071345,-6.379080,15.672363
265,52.926432,6.439341,-0.176837,-0.035377,-2.607142,2.425083,-3.759760,-6.414603,15.672363
266,53.126154,6.356236,-0.182528,-0.022140,-2.724353,2.225106,-3.404280,-6.410258,15.672363
267,53.325877,6.268354,-0.185820,-0.011134,-2.832040,2.022333,-3.009281,-6.374161,15.672363
268,53.525599,6.175874,-0.187068,-0.001529,-2.928660,1.817676,-2.576195,-6.312969,15.672363
269,53.725321,6.079095,-0.186431,0.008074,-3.012589,1.612007,-2.101368,-6.228626,15.672363
270,53.925044,5.978263,-0.183843,0.017733,-3.082119,1.405913,-1.581490,-6.110660,15.672363
271,54.124766,5.873466,-0.179499,0.025153,-3.135432,1.199921,-1.021140,-5.967117,15.672363
272,54.324489,5.764966,-0.174014,0.029062,-3.170571,0.994583,-0.424034,-5.812836,15.672363
273,54.524211,5.653379,-0.168003,0.030755,-3.185459,0.790483,-2.658162,-4.106393,15.672363
274,54.723933,5.537694,-0.161666,0.032865,-3.280575,0.643547,-2.093893,-3.963833,15.672363
