s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
33.773625,-9.515440,-8.864760,0.139023,-1.022729,-0.000000,-0.000000,0.202010,0.000000,0.000000,-0.934364,0.934364,0.000000,0.000000,0.202010
34.019902,-9.379660,-9.070227,0.138990,-0.972979,-0.000000,-0.000000,0.176854,0.000000,0.000000,-0.935203,0.935203,0.000000,0.000000,0.176854
34.285479,-9.225407,-9.286414,0.139027,-0.926010,-0.000000,-0.000000,0.161824,0.000000,0.000000,-0.937338,0.937338,0.000000,0.000000,0.161824
34.543206,-9.064580,-9.487804,0.138996,-0.884304,-0.000000,-0.000000,0.190597,0.000000,0.000000,-0.934654,0.934654,0.000000,0.000000,0.190597
34.778278,-8.908372,-9.663468,0.139085,-0.839500,-0.000000,-0.000000,0.173806,0.000000,0.000000,-0.934763,0.934763,0.000000,0.000000,0.173806
35.010287,-8.748885,-9.831968,0.139188,-0.799175,-0.000000,-0.000000,0.170381,0.000000,0.000000,-0.932375,0.932375,0.000000,0.000000,0.170381
35.240692,-8.584649,-9.993562,0.139401,-0.759919,-0.000000,-0.000000,0.130610,0.000000,0.000000,-0.933065,0.933065,0.000000,0.000000,0.130610
35.480024,-8.409099,-10.156233,0.139018,-0.728660,-0.000000,-0.000000,0.100174,0.000000,0.000000,-0.932011,0.932011,0.000000,0.000000,0.100174
35.734521,-8.214621,-10.320389,0.138980,-0.703165,-0.000000,-0.000000,0.108154,0.000000,0.000000,-0.932095,0.932095,0.000000,0.000000,0.108154
35.987165,-8.017214,-10.478057,0.138986,-0.675841,-0.000000,-0.000000,0.190085,0.000000,0.000000,-0.929039,0.929039,0.000000,0.000000,0.190085
36.241295,-7.813634,-10.630167,0.138990,-0.627535,-0.000000,-0.000000,0.137386,0.000000,0.000000,-0.927441,0.927441,0.000000,0.000000,0.137386
36.488390,-7.611137,-10.771768,0.139007,-0.593587,-0.000000,-0.000000,0.185896,0.000000,0.000000,-0.925993,0.925993,0.000000,0.000000,0.185896
36.726154,-7.410448,-10.899266,0.139198,-0.549388,-0.000000,-0.000000,0.082739,0.000000,0.000000,-0.923831,0.923831,0.000000,0.000000,0.082739
36.960039,-7.209056,-11.018192,0.139722,-0.530036,-0.000000,-0.000000,0.193603,0.000000,0.000000,-0.922030,0.922030,0.000000,0.000000,0.193603
37.202177,-6.997956,-11.136799,0.139651,-0.483158,-0.000000,-0.000000,0.131160,0.000000,0.000000,-0.925334,0.925334,0.000000,0.000000,0.131160
37.454270,-6.773596,-11.251747,0.139678,-0.450093,-0.000000,-0.000000,0.182564,0.000000,0.000000,-0.930126,0.930126,0.000000,0.000000,0.182564
37.694462,-6.555481,-11.352336,0.139732,-0.406243,-0.000000,-0.000000,0.141370,0.000000,0.000000,-0.931798,0.931798,0.000000,0.000000,0.141370
37.928303,-6.337483,-11.436943,0.139868,-0.373185,-0.000000,-0.000000,0.177659,0.000000,0.000000,-0.930705,0.930705,0.000000,0.000000,0.177659
38.160474,-6.118284,-11.513462,0.139210,-0.331937,-0.000000,-0.000000,0.174618,0.000000,0.000000,-0.926671,0.926671,0.000000,0.000000,0.174618
38.409090,-5.880008,-11.584414,0.139611,-0.288525,-0.000000,-0.000000,0.170242,0.000000,0.000000,-0.925885,0.925885,0.000000,0.000000,0.170242
38.655718,-5.642601,-11.651217,0.139275,-0.246538,-0.000000,-0.000000,0.144105,0.000000,0.000000,-0.925183,0.925183,0.000000,0.000000,0.144105
38.907479,-5.397569,-11.709038,0.139379,-0.210258,-0.000000,-0.000000,0.126845,0.000000,0.000000,-0.927642,0.927642,0.000000,0.000000,0.126845
39.156977,-5.153440,-11.760517,0.139042,-0.178611,-0.000000,-0.000000,0.146653,0.000000,0.000000,-0.930353,0.930353,0.000000,0.000000,0.146653
39.423152,-4.890074,-11.799092,0.139004,-0.139575,-0.000000,-0.000000,0.172019,0.000000,0.000000,-0.930701,0.930701,0.000000,0.000000,0.172019
