,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
246,49.122975,7.456721,0.192964,-0.029884,-2.101543,6.637916,2.311556,-10.171223,15.525149
247,49.322662,7.402739,0.186259,-0.039658,-2.041303,6.372848,2.698181,-10.548506,15.525149
248,49.522348,7.350051,0.177493,-0.051171,-1.970430,6.095774,3.090979,-10.903064,15.525149
249,49.722035,7.298914,0.166343,-0.063848,-1.888509,5.806804,3.491787,-11.238816,15.525149
250,49.921722,7.249624,0.152618,-0.077525,-1.795063,5.506035,3.902947,-11.560116,15.525149
251,50.121409,7.202528,0.136044,-0.092595,-1.689562,5.193553,4.323300,-11.860224,15.525149
252,50.321096,7.157970,0.116336,-0.108770,-1.571415,4.869438,4.754890,-12.142186,15.525149
253,50.520783,7.116344,0.093235,-0.126167,-1.439961,4.533755,5.195408,-12.397541,15.525149
254,50.720470,7.078055,0.066515,-0.143115,-1.294464,4.186561,1.741577,-9.268560,15.525149
255,50.920157,7.042008,0.036575,-0.155706,-1.245022,3.923436,-5.021144,-3.722853,15.525149
256,51.119844,7.004168,0.004647,-0.160565,-1.389274,3.816482,-4.992353,-4.080271,15.525149
257,51.319530,6.961815,-0.027440,-0.156453,-1.533937,3.698249,-4.949148,-4.420302,15.525149
258,51.519217,6.915017,-0.057952,-0.145805,-1.678151,3.569446,-4.877979,-4.734330,15.525149
259,51.718904,6.863779,-0.085973,-0.132750,-1.821007,3.430796,-4.768968,-5.014546,15.525149
260,51.918591,6.808043,-0.111346,-0.119994,-1.961548,3.283018,-4.621239,-5.260756,15.525149
261,52.118278,6.747764,-0.134240,-0.108109,-2.098762,3.126816,-4.437941,-5.477394,15.525149
262,52.317965,6.682964,-0.154753,-0.096289,-2.231581,2.962887,-4.219239,-5.666059,15.525149
263,52.517652,6.613712,-0.172810,-0.083853,-2.358884,2.791932,-3.961888,-5.823765,15.525149
264,52.717339,6.540070,-0.188295,-0.070948,-2.479487,2.614651,-3.659709,-5.941871,15.525149
265,52.917026,6.462012,-0.201259,-0.059080,-2.592141,2.431747,-3.312571,-6.019000,15.525149
266,53.116712,6.379510,-0.212100,-0.049600,-2.695512,2.243921,-2.930054,-6.071693,15.525149
267,53.316399,6.292792,-0.221204,-0.041243,-2.788183,2.051887,-2.515955,-6.110646,15.525149
268,53.516086,6.202302,-0.228516,-0.031527,-2.868676,1.856388,-2.066724,-6.132735,15.525149
269,53.715773,6.108515,-0.233579,-0.018752,-2.935466,1.658197,-1.573880,-6.115822,15.525149
270,53.915460,6.011635,-0.235855,-0.004245,-2.986958,1.458109,-1.034169,-6.037107,15.525149
271,54.115147,5.911530,-0.235428,0.007729,-3.021418,1.256942,-0.455073,-5.908999,15.525149
272,54.314834,5.808290,-0.233124,0.014370,-3.036928,1.055551,0.158367,-5.759868,15.525149
273,54.514521,5.702544,-0.229982,0.016376,-3.031409,0.854810,-2.356977,-3.883006,15.525149
274,54.714208,5.593357,-0.226636,0.017146,-3.115147,0.716856,-1.795094,-3.762581,15.525149
